,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
16,L_ASCORBATE_PEROXIDASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,L_ASCORBATE_PEROXIDASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SER_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,PYRUVATE_PROTON_mc,-0.4662329051342365,-0.6290340259079615,-0.7006747197395999,-0.8278011150259356,-0.9344501007066556,-0.984333051839254,-1.023710956191387,-1.0215636392687235,-1.0181892051175092,-0.9973046171689444,-0.9763646605948104,-0.8957775230380678,-0.7997400035477341,-0.6405139769429592,-0.50610158866711
20,NADH_DEHYDROG_A_RXN_mi,1.3259924534585157,1.7726556597785357,2.0761293988615583,2.4714167323692005,2.7989040887674173,2.952799148957721,3.0742903460148323,3.0666762541758565,3.0568167440655665,2.9925141913629174,2.927977039525051,2.6799374245181027,2.3846067016984343,1.9350781255895384,1.4135652986105376
21,L_ALPHA_ALANINE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NADH_DEHYDROG_A_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ACETYL_COA_ACETYLTRANSFER_RXN_x,-2.2060203465593826e-13,-1.1091245601010824e-13,1.3121879381280028e-13,3.983787565213192e-15,0.0,-5.552616758418924e-13,6.498356988545916e-14,-3.406378880029225e-14,1.865856206602703e-13,-1.7347218625437426e-13,-2.4349827145258983e-13,2.3417867712292785e-13,1.0682615429498455e-13,-1.0351957720267562e-13,-1.0190655717774672e-13
24,pTHR_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Starch_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7699880298493987e-15,0.0
26,MAL_Pi_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ALANINE_GLYOXYLATE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,RXN_9663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H_pc,0.24743358804741414,0.3385907062887561,0.4692950570000364,0.6007665910186902,0.7082866386474045,0.7584481947622376,0.7974709616715235,0.7950607776634365,0.7921196903197862,0.7713544415285162,0.7505844222668424,0.669560385773063,0.5726379814676936,0.33097111175240984,0.2767812616686583
30,H_mc,2.1252510628060137,3.6072861505022384,4.049457672610753,4.070180589108035,4.078944004435688,4.0823004054035446,4.084605532468173,4.085255088241871,4.084554757911891,4.083202065979898,4.0818493690769815,4.076089092429684,4.06807692775783,3.9975687634149017,2.4372884218505697
31,2_METHYL_3_HYDROXY_BUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,IGPSYN_RXN_p,0.0005273229952718226,0.0007797596417994053,0.0006370194030452902,0.0006101016156014754,0.0005943439308332112,0.0005868253344800682,0.00058080306876083,0.000581324858331753,0.0005817128649381223,0.000584874816441736,0.0005880426068252822,0.000600113588044316,0.0006144022486544664,0.0006827222629922173,0.0006009012523135969
34,5_METHYL_THF_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ASN_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WATER_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RXN_9652_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,FUMHYDR_RXN_m,0.42531468780309584,0.6022207033355536,0.7465047452463288,0.8790002629319402,0.9874019040854844,1.0381011085156604,1.0781236211368428,1.07593774438952,1.0725091116761294,1.0512877858398977,1.030004844155474,0.948097516614976,0.8504422428206565,0.6701609424900191,0.4615144004162678
39,RXN0_884_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,HS_pc,0.0005273229952718226,0.0007797596417994053,0.0006370194030452901,0.0006101016156014754,0.0005943439308332112,0.0005868253344800682,0.0005808030687608299,0.0005813248583317527,0.0005817128649381222,0.0005848748164417358,0.0005880426068252822,0.0006001135880443159,0.0006144022486544662,0.0006827222629922173,0.0006009012523135968
41,FUMHYDR_RXN_c,0.001054645990544177,0.00155951928359881,0.0012740388060905805,0.001220203231202951,0.0011886878616664226,0.0011736506689601365,0.0011616061375216598,0.001162649716663506,0.001163425729876244,0.0011697496328834725,0.0011760852136505641,0.0012002271760886318,0.0012288044973089328,0.001365444525984758,0.0012018025046265778
42,GLUTAMINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ALANINE_AMINOTRANSFERASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nitrate_ec,0.1379448571884306,0.2039809251517117,0.1666408470088506,0.15959929870153172,0.15547717318364546,0.1535103488473584,0.15193495655070866,0.15207145389387305,0.15217295433360126,0.1530001038274005,0.15382878074075002,0.15698648445424754,0.16072432115956034,0.17859646917023486,0.15719253318740162
45,GLYCOGENSYN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,NITRATE_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,RXN_1841_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,ALANINE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MALSYN_RXN_x,0.0010546459901030589,0.0015595192833745544,0.0012740388063539414,0.001220203231210038,0.0011886878616697285,0.001173650667864725,0.001161606137648246,0.001162649716594966,0.0011634257302404322,0.00116974963253526,0.001176085213161174,0.0012002271765551495,0.001228804497520835,0.0013654445257737333,0.0012018025044204306
50,MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,ORNITHINE_CITRULLINE_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RXN0_2301_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,GLT_xc,-2.124645354009897,-3.6063404807166255,-4.048725961193645,-4.069479796768791,-4.078211312138329,-4.081626349332135,-4.0839383938623515,-4.084637350283405,-4.083936574269759,-4.082530250367465,-4.081123914786838,-4.075399772823444,-4.067371195502479,-3.9968345554742255,-2.4365981974955795
54,pGLU_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,UREASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,ALANINE_AMINOTRANSFERASE_RXN_c,-0.00488842711141116,-0.007228583254541313,-0.005905342547666336,-0.005655807361263708,-0.005509729351912822,-0.005440029925599136,-0.005384201889882864,-0.005389039020650578,-0.005392635947071363,-0.005421948094642825,-0.0054513143702140466,-0.005563215638282288,-0.005695675395468501,-0.006329020448377682,-0.005570517499576348
57,DIAMINOPIMEPIM_RXN_p,0.002793386956572009,0.004130619055697457,0.0033744814994128283,0.00323188996236142,0.0031484168130815737,0.0031085885684053976,0.0030766868339196524,0.00307945090858062,0.0030815062953539122,0.0030982560938219,0.0031150368228658964,0.0031789804059206162,0.003254671696589061,0.0036165831598463406,0.003183152897806318
58,sFUM_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,GLURS_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,ISOBUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2K_ADIPATE_mc,2.2060203465593826e-13,1.1091245601010824e-13,-1.3121879381280028e-13,-3.9837875652131925e-15,0.0,5.552616758418924e-13,-6.498356988545916e-14,3.4063788800292265e-14,-1.8658562066027031e-13,1.7347218625437426e-13,2.4349827145258983e-13,-2.3417867712292795e-13,-1.068261542949846e-13,1.0351957720267565e-13,1.0190655717774672e-13
62,GABATRANSAM_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,GLY_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,THREDEHYD_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002557242089164848,0.0,0.0
66,MANNPISOM_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ATP_pc,-2.1133095837687452e-15,5.452265667433333e-15,-1.5794592987587626e-16,8.21457994764139e-15,1.836034460176073e-15,5.6999694164897736e-15,6.683130645188509e-16,1.0461308615347137e-15,-8.580743144104737e-15,-4.178435221969631e-15,-4.08432867123962e-16,-3.3064275716747324e-15,5.460267333484314e-16,-1.025345434664646e-14,1.835164713866184e-16
68,PROPCOASYN_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,OAA_Pi_mc,1.074549500852319e-15,5.372747504261595e-16,0.0,1.074549500852319e-15,2.149099001704638e-15,0.0,0.0,-5.372747504261595e-16,5.372747504261595e-16,-5.372747504261595e-16,-5.372747504261595e-16,5.372747504261595e-16,-5.372747504261595e-16,-5.372747504261595e-16,0.0
70,ACSERLY_RXN_c,0.0005273229952718226,0.0007797596417994053,0.0006370194030452901,0.0006101016156014754,0.0005943439308332112,0.0005868253344800682,0.0005808030687608299,0.0005813248583317527,0.0005817128649381222,0.0005848748164417358,0.0005880426068252822,0.0006001135880443159,0.0006144022486544662,0.0006827222629922173,0.0006009012523135968
71,ACETOOHBUTSYN_RXN_p,0.002194804073466144,0.003245486454205621,0.002651378364336395,0.002539342154916159,0.002473756107981198,0.002442462487087386,0.002417396837664557,0.002419568610725892,0.0024211835573294477,0.002434344113767265,0.002447528972573034,0.002497770359707331,0.002557242089164848,0.002841601100837505,0.002501048746506773
72,2_ISOPROPYLMALATESYN_RXN_p,0.0025938592450492413,0.003835574731109679,0.003133447019531232,0.003001040596061271,0.0029235298167415396,0.0028865464482268773,0.002856923409307558,0.0028594900500849263,0.002861398623259423,0.0028769520074539024,0.0028925341126274182,0.002951910294801432,0.0030221950628758925,0.003358255698199643,0.002955784751757014
73,3_ISOPROPYLMALISOM_RXN_p,0.0025938592450492413,0.003835574731109679,0.0031334470195312322,0.0030010405960612715,0.0029235298167415396,0.0028865464482268773,0.0028569234093075587,0.0028594900500849263,0.002861398623259423,0.002876952007453902,0.0028925341126274182,0.0029519102948014323,0.003022195062875893,0.0033582556981996427,0.002955784751757014
74,4_AMINO_BUTYRATE_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,GLUC1PADENYLTRANS_RXN_p,0.0,-4.059620223896037e-17,0.0,4.059620223896037e-16,-2.0298101119480185e-17,0.0,6.453280629182282e-16,4.428722000419214e-16,3.7960474289307537e-17,-3.2899077717399875e-16,0.0,0.0,-1.0149050559740093e-16,-1.7699880298493995e-15,0.0
76,ACONITATEHYDR_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,PROTONATP_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,MALTODEXGLUCOSID_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7699880298493995e-15,0.0
79,PGLYCDEHYDROG_RXN_p,0.008073743074430014,0.011988753030413687,0.009753284116072288,0.009341150941571294,0.009149887997591052,0.008984772184197206,0.008892566408482004,0.008850555430245264,0.008856496126532054,0.008954908170194096,0.00905340961212377,0.009188226132827928,0.009406997124449815,0.010403031997671956,0.009200285911783023
80,ACETOOHBUTREDUCTOISOM_RXN_p,0.002194804073466144,0.003245486454205621,0.0026513783643363955,0.0025393421549161593,0.0024737561079811983,0.002442462487087386,0.002417396837664557,0.002419568610725892,0.002421183557329448,0.0024343441137672658,0.002447528972573034,0.002497770359707331,0.002557242089164848,0.002841601100837505,0.002501048746506773
81,THR_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,ACSERLY_RXN_p,0.0005273229952724401,0.0007797596417966107,0.0006370194030462138,0.0006101016156005951,0.0005943439308358017,0.0005868253344951801,0.0005808030687571033,0.0005813248583311977,0.0005817128649284646,0.0005848748164404578,0.0005880426068239108,0.0006001135880429455,0.0006144022486535669,0.0006827222629885557,0.0006009012523107045
83,Beta_Oxidation_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RXN_9661_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ACONITATEHYDR_RXN_m,0.4752536051596549,0.6760660555370606,0.8068322098333893,0.9367785400672276,1.0436878857501954,1.0936750587209416,1.1331272464506486,1.1309907845903902,1.1275988971546056,1.1066770166986095,1.085694073352177,1.004929900460566,0.9086278015661546,0.734816591825921,0.5184213782037124
86,RXN_6883_mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,H_tx,12.762027041265691,18.65273403295253,16.006955194927073,15.937159025813001,16.018709677487312,16.053795489740825,16.0798389984659,16.08198092996372,16.077270545267783,16.062920013529855,16.048552998001178,15.990067309954245,15.918693872668536,16.75137806873023,14.438910648367242
88,GLUTARYL_COA_DEHYDROG_RXN_m,-2.2060203465593826e-13,-1.1091245601010824e-13,1.3121879381280025e-13,3.983787565213192e-15,0.0,-5.552616758418923e-13,6.498356988545913e-14,-3.406378880029225e-14,1.8658562066027026e-13,-1.7347218625437423e-13,-2.4349827145258983e-13,2.3417867712292785e-13,1.0682615429498455e-13,-1.035195772026756e-13,-1.0190655717774672e-13
89,PRPPAMIDOTRANS_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,lycopene_biosynthesis_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1_PERIOD_5_PERIOD_1_PERIOD_8_RXN_c,-2.206020346559383e-13,-1.1091245601010824e-13,1.312187938128003e-13,3.9837875652131925e-15,0.0,-5.552616758418924e-13,6.498356988545916e-14,-3.4063788800292265e-14,1.8658562066027031e-13,-1.7347218625437428e-13,-2.4349827145258983e-13,2.3417867712292795e-13,1.068261542949846e-13,-1.0351957720267565e-13,-1.0190655717774672e-13
92,RXN_6883_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,RXN_13202_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,RXN_9650_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DHAP_Pi_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,H_im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,CDPKIN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,H2O_pc,-0.0869655464235054,-0.1257647582144453,-0.1051385285252676,-0.10047484918656042,-0.0974623296901622,-0.09713691028889064,-0.09578542315075296,-0.09471656772499162,-0.0957027879214455,-0.0964569314391248,-0.09720303692325404,-0.09863481529174092,-0.1009241004427744,-0.1125938280503107,-0.0963705663369154
99,RXN_7703_c,2.666090337462668e-17,3.6110846804990836e-17,-7.250640637478077e-16,-4.97539965683104e-16,0.0,-6.4993114445629e-16,-9.88062883877827e-18,-4.831748032513037e-18,3.646861892960993e-17,-8.595262818230093e-18,8.191086775854988e-16,-9.963286986864187e-18,1.5305768851497383e-17,0.0,0.0
100,CDPKIN_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,OAA_ISOCITRATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,3PGAREARR_RXN_p,0.4362904752843733,0.5824052874135879,0.6685185889254821,0.7915717660454125,0.8941137037931902,0.9419738694891848,0.9799881574224903,0.9780711238928416,0.9743291524442828,0.95488245888278,0.9344407907292396,0.8572418723889619,0.7647881505437417,0.5459880199598376,0.4652553876208858
103,RXN_14903_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,FGAMSYN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2_METHYL_3_HYDROXY_BUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ASN_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ISOCITRATE_DEHYDROGENASE_NAD_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1TRANSKETO_RXN_p,-0.0854076196881673,-0.10604803985498087,-0.14064259994194644,-0.17849228654946994,-0.2094914027447468,-0.2240890317177782,-0.2356344709002407,-0.234881805972742,-0.2339674008238172,-0.22783910824044315,-0.22172101931719695,-0.1981994865468288,-0.1702406405372346,-0.13100086679888476,-0.0874359648262738
109,Sucrose_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ADP_pc,0.0,-8.494529010215117e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,RXN_9536_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,GAP_Pi_pc,-0.34272674792602226,-0.499747352008793,-0.546943530578456,-0.6313413061795755,-0.7024624618639503,-0.7354499486930547,-0.7608635922654675,-0.7605397861998896,-0.7577238338828202,-0.7439377237919973,-0.7303713182587923,-0.6770052465447695,-0.612938065107672,-0.4339225782608815,-0.3958058602061031
113,3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,MAL_ISOCITRATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.054412664945455685,0.054374105120796566,0.05431990655861997,0.053983168670953034,0.0,0.0,0.0,0.0,0.0
117,RXN_12541_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,sALA_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,LYS_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,IMPCYCLOHYDROLASE_RXN_p,0.0005273229952718226,0.0007797596417994053,0.0006370194030452901,0.0006101016156014758,0.0005943439308332112,0.0005868253344800682,0.0005808030687608301,0.0005813248583317528,0.0005817128649381223,0.0005848748164417361,0.0005880426068252822,0.0006001135880443159,0.0006144022486544662,0.0006827222629922173,0.0006009012523135968
121,FERREDOXIN_NITRITE_REDUCTASE_RXN_p,0.13794485718843058,0.20398092515171168,0.1666408470088506,0.15959929870153172,0.15547717318364546,0.1535103488473584,0.15193495655070866,0.15207145389387303,0.15217295433360126,0.1530001038274005,0.15382878074075004,0.15698648445424754,0.16072432115956034,0.17859646917023486,0.1571925331874016
122,ASPARTATEKIN_RXN_p,0.01419496627437575,0.020990288526802837,0.017147875256036386,0.016423277450809324,0.01599909757271355,0.01579670506772456,0.015634592170637566,0.015648638183001034,0.015659082902561287,0.015744199226280717,0.015829472726631818,0.016154410522050782,0.01653904585413746,0.018378146951543592,0.016175613594286146
123,RXN_9523_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,MALTODEG_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ARGINASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,3_DEHYDROQUINATE_DEHYDRATASE_RXN_p,0.008237640968316721,0.012181111061571758,0.00995127688189202,0.0095307773576691,0.009284616748750531,0.009167164071931534,0.009073086507979831,0.009081237707879731,0.009087299000759549,0.009136693814715222,0.009186179841451243,0.009374748157851777,0.009597960225370043,0.010665229724540157,0.009387052752022876
127,ISOBUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,RXN_13161_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1_PERIOD_2_PERIOD_1_PERIOD_13_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
