,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
53,Vdc,45.29533,91.22245,153.1184,223.8485,274.0832,276.4874,277.7553,268.8137,259.8727,257.2247,254.5763,231.0507,202.3033,137.124,53.2479
54,Vfp,7.57893,13.28383,14.51832,14.57796,14.61093,14.61052,14.61148,14.60662,14.601,14.5988,14.59705,14.58166,14.56387,14.49055,8.773879
55,Vfc,7.577267,13.28054,14.51306,14.57049,14.60189,14.6014,14.60232,14.59774,14.5924,14.59028,14.58862,14.57396,14.55707,14.48579,8.77193
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.336057,1.519349,1.764521,1.765152,1.764902,1.764895,1.76489,1.764921,1.764963,1.764978,1.764992,1.765111,1.765271,1.759803,1.355503
58,VgPQH2,802.9513,193.1721,1504.613,530.8207,364.8107,657.494,586.0972,701.6898,626.4963,767.6226,736.5563,1612.399,434.1304,612.6755,270.035
59,Vbf12,1.183637e-10,-3.860769e-07,-1.679135e-13,-2.31826e-07,9.234517e-08,-3.039963e-08,-4.554364e-07,4.367601e-07,-5.000674e-08,-1.701273e-07,-8.82999e-09,-1.900929e-09,1.895848e-11,-1.173974e-06,-2.781904e-10
60,Vbf13,3.208133e-11,-1.076519e-07,-5.703963e-14,-8.888741e-08,4.116634e-08,-1.411122e-08,-2.043499e-07,1.927962e-07,-2.145589e-08,-7.241752e-08,-3.797521e-09,-7.292962e-10,8.107455e-12,-3.586358e-07,-7.568342e-11
61,Vbf14,-1.179771e-11,3.735749e-08,3.036011e-14,2.171623e-08,-9.167187e-09,3.423664e-09,4.39597e-08,-4.367449e-08,4.983432e-09,1.702317e-08,7.592155e-10,1.643518e-10,-4.867697e-12,1.087839e-07,2.868748e-11
62,Vbf15,100.0466,174.8626,190.9586,191.5539,191.7949,191.7994,191.8039,191.7814,191.7405,191.7254,191.7117,191.5961,191.4206,190.6131,115.7732
63,Vbf16,100.0466,174.8626,190.9586,191.5539,191.7948,191.7994,191.8039,191.7814,191.7405,191.7254,191.7117,191.5961,191.4206,190.6131,115.7732
64,vbfn2,38.12384,66.06274,71.90346,72.38227,72.65772,72.66626,72.6731,72.6317,72.5853,72.5704,72.55543,72.4256,72.25305,71.72095,44.04585
65,VsNADPH,0.4632804,0.8119634,0.5742972,0.6203196,0.6560961,0.582635,0.5931012,0.579168,0.5919643,0.5756875,0.579726,0.5449723,0.6521444,0.6352325,0.57594
66,vA_d,19.70319,50.6935,109.5732,191.0384,249.565,248.3002,250.4268,239.399,230.1468,226.0716,223.3722,193.5616,168.0477,94.65773,24.80266
67,vA_f,0.6592131,1.476034,2.077141,2.48697,2.659136,2.622565,2.633119,2.600079,2.584645,2.564644,2.560092,2.441853,2.41843,1.999929,0.8171859
68,vA_U,5231.85,11714.55,16485.25,19737.86,21104.25,20814.01,20897.77,20635.55,20513.06,20354.31,20318.19,19379.78,19193.89,15872.45,6485.602
69,vU_A,5157.166,11578.86,16295.53,19502.72,20837.42,20541.55,20625.16,20367.97,20252.3,20094.23,20060.17,19134.17,18974.46,15696.55,6399.731
70,vU_f,0.6498029,1.458936,2.053237,2.457343,2.625514,2.588235,2.598771,2.566364,2.55179,2.531873,2.527581,2.410905,2.390782,1.977766,0.8063662
71,vU_d,18.20977,42.97179,105.8903,179.3175,230.3388,235.2444,236.2496,227.3162,217.6332,215.2817,212.4207,187.6619,156.1104,88.72974,21.20963
72,v1,583.8379,504.4556,2731.514,1349.057,1072.636,1651.111,1513.488,1727.831,1573.317,1838.29,1775.906,3316.033,1142.579,1289.239,354.2652
73,v_r1,507.5903,372.3301,2587.707,1204.291,927.3224,1505.779,1368.141,1582.569,1428.147,1693.137,1630.795,3171.182,998.0733,1145.796,266.1735
74,vS1_S2,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
75,vS2_S3,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
76,vS3_S0,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
77,vS0_S1,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
78,vz_1,2.804024,2.099234,13.29952,6.303505,4.90333,7.824438,7.129333,8.212503,7.43297,8.771438,8.456691,16.23922,5.262255,6.011345,1.534906
79,v1z_1,0.7010059,0.5248086,3.324881,1.575876,1.225832,1.95611,1.782333,2.053126,1.858242,2.19286,2.114173,4.059806,1.315564,1.502836,0.3837265
80,v2z_1,0.7010059,0.5248086,3.324881,1.575876,1.225832,1.95611,1.782333,2.053126,1.858242,2.19286,2.114173,4.059806,1.315564,1.502836,0.3837265
81,v3z_1,0.7010059,0.5248086,3.324881,1.575876,1.225832,1.95611,1.782333,2.053126,1.858242,2.19286,2.114173,4.059806,1.315564,1.502836,0.3837265
82,v0z_1,0.7010059,0.5248086,3.324881,1.575876,1.225832,1.95611,1.782333,2.053126,1.858242,2.19286,2.114173,4.059806,1.315564,1.502836,0.3837265
83,vz_2,73.44365,130.0263,130.5074,138.461,140.4122,137.5081,138.2169,137.0509,137.7376,136.3693,136.6542,128.612,139.2438,137.4306,86.5568
84,v1z_2,18.36091,32.50657,32.62685,34.61526,35.10304,34.37702,34.55422,34.26272,34.43441,34.09234,34.16354,32.15299,34.81096,34.35766,21.6392
85,v2z_2,18.36091,32.50657,32.62685,34.61526,35.10304,34.37702,34.55422,34.26272,34.43441,34.09234,34.16354,32.15299,34.81096,34.35766,21.6392
86,v3z_2,18.36091,32.50657,32.62685,34.61526,35.10304,34.37702,34.55422,34.26272,34.43441,34.09234,34.16354,32.15299,34.81096,34.35766,21.6392
87,v0z_2,18.36091,32.50657,32.62685,34.61526,35.10304,34.37702,34.55422,34.26272,34.43441,34.09234,34.16354,32.15299,34.81096,34.35766,21.6392
88,v1z,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
89,v2z,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
90,v3z,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
91,v0z,19.06192,33.03138,35.95173,36.19113,36.32888,36.33313,36.33655,36.31585,36.29265,36.2852,36.27771,36.2128,36.12652,35.86049,22.02293
92,vAB1,38.51674,68.74859,72.13226,72.99783,73.54142,73.13754,73.20467,73.07394,73.08678,72.97586,72.97989,72.6086,73.0333,72.34778,45.49196
93,vBA1,0.3929003,2.685848,0.2288095,0.6155682,0.8836631,0.4712841,0.5315851,0.4422206,0.5014887,0.4054762,0.4244617,0.1830021,0.7802484,0.6268318,1.446105
94,vAB2,43.9259,164.9833,73.93837,85.91465,98.66899,81.37807,83.49541,80.36279,82.23178,79.12882,79.66852,73.96293,92.26635,83.77184,87.98845
95,vBA2,5.802063,98.92052,2.034919,13.53239,26.01123,8.711811,10.82233,7.731072,9.646483,6.558437,7.113094,1.537329,20.0133,12.05089,43.94259
96,v3,2.329387,9.554344,1.530882,3.591637,4.744588,2.863982,3.171469,2.712407,3.021743,2.517202,2.619597,1.239394,4.344191,3.691642,5.933019
97,v_r3,0.04849995,0.2981469,0.02165558,0.07666459,0.1111985,0.05676343,0.06508578,0.05272652,0.06097394,0.04758297,0.05024255,0.01645304,0.09863388,0.07752046,0.1747372
98,v3_n,36.58709,58.38431,71.47073,70.32949,69.56936,71.26105,71.00009,71.35563,71.04121,71.46008,71.35615,72.2351,69.51802,69.5327,39.30342
99,v_r3_n,0.7441446,1.577767,1.076501,1.461981,1.545146,1.402008,1.433352,1.383772,1.416765,1.357015,1.370073,1.032446,1.510524,1.42584,1.01585
100,v_pq_ox,2415.004,2868.726,1865.498,2503.466,2626.32,2396.184,2447.508,2367.076,2423.087,2324.425,2346.662,1777.416,2585.334,2463.518,2791.291
101,Ic,20.80902,41.12973,65.9793,93.84812,113.6402,114.5868,115.0864,111.5637,108.041,106.9975,105.954,96.68523,85.36011,59.67222,24.40913
102,Ia,95.04662,187.8628,301.3649,428.6576,519.0595,523.3828,525.6648,509.5746,493.4844,488.7183,483.9521,441.6163,389.8881,272.5569,111.4903
103,v2_1,73.45577,130.1676,130.5321,138.5295,140.5093,137.5637,138.2792,137.1023,137.7956,136.4221,136.7039,128.6351,139.3257,137.4887,86.60107
104,v2_2,789.2739,4992.695,875.7896,2236.528,3174.548,1849.678,2054.432,1742.333,1929.945,1604.532,1665.083,835.9033,2681.57,1930.409,2419.978
105,v2_00_1,2.817742,1.632642,7.680738,3.611121,2.689978,4.244491,3.889017,4.45843,4.093654,4.768155,4.624494,7.909613,3.095349,4.088378,1.456314
106,v2_01_1,5.512647,4.21921,15.13916,7.258806,5.614153,8.444227,7.774112,8.851237,8.158252,9.444519,9.168148,15.63704,6.330427,8.144069,3.364144
107,v2_02_1,65.12538,124.3157,107.7122,127.6596,132.2052,124.875,126.616,123.7926,125.5437,122.2094,122.9113,105.0885,129.8999,125.2563,81.78062
108,v2_00_2,30.27632,62.62144,51.533,58.30073,60.77508,57.07131,57.77964,56.65895,57.33511,56.08078,56.32734,51.39865,59.57548,57.40282,40.69519
109,v2_01_2,59.23276,161.8316,101.5744,117.1918,126.8414,113.5408,115.501,112.4839,114.2632,111.0819,111.67,101.6134,121.8403,114.3467,94.00754
110,v2_02_2,699.7648,4768.242,722.6821,2061.035,2986.931,1679.066,1881.151,1573.19,1758.346,1437.369,1497.086,682.8912,2500.154,1758.659,2285.275
111,vr2_00_1,0.000474941,0.001557131,0.001652777,0.001775696,0.001814804,0.00176753,0.001778287,0.001760038,0.001769057,0.00174879,0.001752504,0.001640688,0.00178629,0.001745224,0.000666213
112,vr2_01_1,0.0004103334,0.002830918,0.001283455,0.001583259,0.00184461,0.001489909,0.001536568,0.00146636,0.001507887,0.001436545,0.001449334,0.001266129,0.001709623,0.001530911,0.0009761806
113,vr2_02_1,0.01123722,0.1369125,0.02176798,0.0644582,0.09411921,0.05238618,0.05885487,0.04898608,0.054894,0.04461739,0.04652766,0.02024621,0.07833182,0.05475383,0.04263034
114,vr2_1,0.01212249,0.1413005,0.02470421,0.06781716,0.09777862,0.05564362,0.06216973,0.05221248,0.05817095,0.04780273,0.0497295,0.02315302,0.08182773,0.05802996,0.04427273
115,vr2_00_2,30.8127,54.99633,57.70286,58.3951,58.82982,58.50681,58.5605,58.45594,58.46622,58.3775,58.38073,58.08368,58.42348,57.87533,36.39256
116,vr2_01_2,26.62116,99.98523,44.80884,52.06667,59.79602,49.31733,50.60049,48.70205,49.83471,47.95424,48.28132,44.82355,55.91598,50.76827,53.32485
117,vr2_02_2,729.036,4835.614,759.9783,2119.757,3051.026,1734.03,1938.14,1626.969,1814.212,1489.402,1549.965,716.7568,2561.968,1815.754,2328.725
118,vr2_2,786.4699,4990.595,862.49,2230.219,3169.652,1841.854,2047.301,1734.127,1922.513,1595.734,1656.627,819.6641,2676.308,1924.397,2418.443
119,vP680qU,0.3859859,0.2667715,3.943398,2.440989,2.195834,3.881692,3.496709,3.993272,3.438456,4.124934,3.914689,7.374082,1.774856,1.421983,0.1719227
120,vP680qA,0.3915756,0.2698978,3.989307,2.470419,2.223953,3.933178,3.542926,4.045732,3.482727,4.178323,3.965041,7.468738,1.79538,1.437918,0.1742295
121,vU_P680,76.63366,132.3923,147.7503,147.2056,147.5113,149.2142,148.8429,149.2566,148.609,149.2658,149.0255,152.2253,146.281,144.8639,88.26363
122,vP680_d,0.3859859,0.2667715,3.943398,2.441029,2.195837,3.881692,3.496709,3.993273,3.438456,4.124925,3.91469,7.374082,1.774856,1.421983,0.1719227
123,vP680_f,3.275442e-08,-4.612321e-06,8.064749e-11,-0.001657892,0.001459967,-1.636567e-06,-0.0003441192,0.002022136,0.0004380613,-0.0123879,-2.86028e-07,8.720817e-07,3.921335e-09,-0.0001405693,2.834944e-07
124,Vva,0.0,0.0,0.02426167,0.0233559,0.02100397,0.02089841,0.02084403,0.02123502,0.02163856,0.0217599,0.02188271,0.02300663,0.02434485,0.02150102,0.0
125,Vaz,0.0,0.0,0.03735097,0.0736785,0.08555677,0.08599163,0.08621304,0.08458625,0.08281365,0.08225922,0.08168754,0.07581939,0.06601752,0.0234894,0.0
126,Vza,1.357437e-11,2.048298e-11,0.03735097,0.07367848,0.08555701,0.08599162,0.08621298,0.08458633,0.08281361,0.08225923,0.08168754,0.07581938,0.06601766,0.02348908,7.349663e-12
127,Vav,2.89143e-10,4.344847e-10,0.02426167,0.02335588,0.02100418,0.0208984,0.02084399,0.02123508,0.02163853,0.02175991,0.0218827,0.02300662,0.024345,0.0215006,1.666746e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-9.480201e-14,1.731655e-11,-6.234208e-17,9.013003e-13,8.779426e-11,-1.310564e-12,-3.773546e-11,2.926811e-11,-3.520666e-11,3.527584e-11,-1.059565e-12,4.472684e-14,-1.628908e-14,8.693016e-12,6.464528e-13
132,ve2FBPase,-5.068989e-12,1.392231e-12,-6.684986e-18,3.301554e-13,1.206539e-11,-9.49514e-13,-3.86589e-12,2.998463e-12,-2.827536e-12,3.829607e-12,-8.495117e-13,1.13212e-14,3.34795e-12,1.675371e-12,1.458144e-13
133,ve2SBPase,-1.349083e-11,7.2455e-12,-2.954188e-17,1.026361e-12,4.800288e-11,-4.408265e-12,-1.750912e-11,1.316231e-11,-1.319597e-11,1.653104e-11,-4.181013e-12,5.118505e-14,9.642676e-12,6.802618e-12,4.733829e-13
134,ve2PRK,-9.188524e-14,1.686913e-11,-6.088861e-17,5.715849e-13,8.622708e-11,-7.822193e-13,-3.689382e-11,2.876076e-11,-3.489962e-11,3.45991e-11,-9.300557e-14,-7.33006e-16,2.948593e-15,7.18284e-12,5.958507e-13
135,ve2ATPase,-1.033782e-14,1.897388e-12,-6.824584e-18,6.421996e-14,9.699054e-12,-8.795077e-14,-4.149955e-12,3.235167e-12,-3.92575e-12,3.891892e-12,-1.039672e-14,-8.695918e-17,3.370414e-16,8.076086e-13,6.702127e-14
136,ve2ATPGPP,-6.937509e-14,1.687149e-11,-6.044102e-17,1.585855e-12,8.386549e-11,-4.777092e-12,-3.662333e-11,2.804877e-11,-3.252582e-11,3.407247e-11,-4.790199e-12,2.028554e-13,-1.342264e-13,1.113611e-11,7.244375e-13
137,ve2MDH,-3.383795e-16,6.54058e-14,-1.626303e-19,2.021251e-15,3.3525e-13,-2.599293e-15,-1.430497e-13,1.117678e-13,-1.363272e-13,1.343625e-13,-7.561768e-16,5.14996e-19,4.480465e-17,2.459415e-14,2.188598e-15
138,ve2Fd,7.166044,10.47519,14.65054,14.26434,13.92508,14.54841,14.46826,14.5761,14.48188,14.605,14.57605,14.8267,13.98786,14.17448,8.061633
139,veFd2Thio,-1.891594e-11,7.913794e-11,-3.020858e-16,9.985256e-12,4.020683e-10,-1.339768e-11,-1.732773e-10,1.318323e-10,-1.589583e-10,1.776338e-10,-1.165793e-11,3.309401e-13,1.284058e-11,4.343416e-11,3.237689e-12
140,veFd2Calvin,0.6387445,2.295417,1.455832,1.601981,1.730363,1.494484,1.524813,1.484004,1.519661,1.473067,1.484024,1.389171,1.706608,1.635986,0.899213
141,ve2RuACT,-7.495454e-15,1.793656e-12,-6.432776e-18,1.680793e-13,8.917569e-12,-5.045945e-13,-3.893641e-12,2.98233e-12,-3.459793e-12,3.622492e-12,-5.06271e-13,2.144252e-14,-1.422327e-14,1.181945e-12,7.691835e-14
