,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14
21,L_ALPHA_ALANINE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NADH_DEHYDROG_A_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ACETYL_COA_ACETYLTRANSFER_RXN_x,-4.752528611528389e-13,-1.1310220537178423e-13,1.0174473027275259e-11,6.058290701107416e-14,3.5243911422781734e-14,-2.0255772060268055e-13,2.457097129010581e-14,-2.6683118584227127e-15,-4.7514828158071424e-14,-2.439306735366013e-13,3.644097172082881e-16,-1.9406148158723206e-13,2.9716530454114543e-13,-2.090817859350128e-12
24,pTHR_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Starch_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MAL_Pi_mc,0.0,0.0,0.0,0.0,0.0,-1.074549500852319e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ALANINE_GLYOXYLATE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,RXN_9663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H_pc,0.2498172502644913,0.2710792016318682,0.3652877617216332,0.5204234929631117,0.6313035677537329,1.7197676662017296,0.7812235628314507,0.8142260601319784,0.7851354189213147,0.7373228124703624,0.5908467687585944,0.4421468344620072,0.29909293442574625,0.25613099952769397
30,H_mc,1.100624521568301,2.1709419510704646,3.83901049406358,4.061919559057855,4.073084303404368,4.0812389358455246,4.083853316452889,4.085907478320153,4.084304114495778,4.08089771365136,4.0697291981073525,4.030192514338092,3.2016612922328167,1.3552176579880764
31,2_METHYL_3_HYDROXY_BUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,IGPSYN_RXN_p,0.00026484765255476713,0.0005380256675999501,0.0007511656205052184,0.0006230575460751339,0.0006057387917514251,0.0005415673599861082,0.0005834060070686941,0.0005785174651077482,0.0005824686234499983,0.0005899870747935268,0.0006117354892148771,0.0006548243562716263,0.0007502280884876818,0.00033163978707060867
34,5_METHYL_THF_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ASN_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WATER_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RXN_9652_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,FUMHYDR_RXN_m,0.3278222393111712,0.43434370098711056,0.6427018626323786,0.7972487949608741,0.909556326159998,1.478511334226864,1.0611703862952375,1.0940585094703308,1.0675755604291688,1.01681655547384,0.8685674224708071,0.718877270477539,0.5448015321170279,0.354013788512876
39,RXN0_884_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,HS_pc,0.0002648476525547671,0.00053802566759995,0.0007511656205052183,0.0006230575460751339,0.000605738791751425,0.000541567359986108,0.000583406007068694,0.0005785174651077479,0.0005824686234499983,0.0005899870747935267,0.0006117354892148769,0.0006548243562716263,0.0007502280884876818,0.00033163978707060856
41,FUMHYDR_RXN_c,0.0005296953051095617,0.0010760513352000348,0.0015023312410104366,0.0012461150921502678,0.00121147758350285,0.001083134719972216,0.0011668120141373878,0.0011570349302154961,0.0011649372468999968,0.0011799741495870533,0.0012234709784297545,0.0013096487125432525,0.001500456176975364,0.0006632795741412171
42,GLUTAMINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ALANINE_AMINOTRANSFERASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nitrate_ec,0.06928272033637553,0.14074461866114002,0.1965008830916577,0.1629885003767066,0.1584580074657468,0.14167110632581545,0.15261587120143724,0.1513370549375754,0.15237065669236172,0.15433744309493128,0.16002671124429446,0.1712985269357161,0.19625562976223826,0.08675518320962693
45,GLYCOGENSYN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,NITRATE_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,RXN_1841_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,ALANINE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MALSYN_RXN_x,0.0005296953041583329,0.0010760513349717094,0.0015023312613575495,0.001246115092271826,0.0012114775835745516,0.0010831347195731024,0.0011668120141826294,0.0011570349302060324,0.001164937246804127,0.0011799741491043054,0.0012234709784305314,0.001309648712151625,0.0015004561775692831,0.0006632795699596178
50,MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,ORNITHINE_CITRULLINE_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RXN0_2301_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,GLT_xc,-1.1002703046958422,-2.170323948665028,-3.838097668738643,-4.0611538849077276,-4.072388522416427,-4.080616865280426,-4.083133187985816,-4.085242965069794,-4.0836350627531965,-4.080220025850895,-4.068976529021572,-4.029390351287848,-3.2007995438224306,-1.3548367204300404
54,pGLU_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,UREASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,ALANINE_AMINOTRANSFERASE_RXN_c,-0.002455209533342927,-0.004987643785143352,-0.006963508925956956,-0.005775912348811885,-0.005615362801511664,-0.005020476233635095,-0.005408331833593996,-0.005363013724443755,-0.005399642033345357,-0.0054693401153806075,-0.005670953812565826,-0.006070399290591347,-0.0069548177500108384,-0.003074390726129623
57,DIAMINOPIMEPIM_RXN_p,0.0014029768937947698,0.0028500821995425755,0.003979148019126146,0.0033005213847582746,0.0032087787850937784,0.0028688435988329557,0.003090475373320375,0.0030645793105879607,0.003085509773042241,0.0031253372488076235,0.0032405450774990823,0.0034687996391169077,0.003974181622929933,0.0017567947211868575
58,sFUM_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,GLURS_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,ISOBUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2K_ADIPATE_mc,4.752528611528389e-13,1.1310220537178423e-13,-1.0174473027275264e-11,-6.058290701107416e-14,-3.5243911422781753e-14,2.025577206026806e-13,-2.457097129010582e-14,2.6683118584227143e-15,4.7514828158071436e-14,2.439306735366013e-13,-3.6440971720828815e-16,1.9406148158723206e-13,-2.9716530454114543e-13,2.090817859350128e-12
62,GABATRANSAM_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,GLY_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,THREDEHYD_RXN_p,0.0,0.0,0.0,0.0,0.0,0.002254091436200506,0.0,0.0,0.0,0.002455622164517428,0.0,0.0,0.0,0.001380338733778922
66,MANNPISOM_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ATP_pc,-2.137488531183665e-15,2.056602124363971e-15,9.137457051454192e-15,2.8277192027117234e-15,-2.7952676606016296e-16,1.0242132545255062e-14,-4.1229454073987e-15,-4.53642280312002e-15,7.921301491946757e-15,1.282493118710199e-14,7.687165785324586e-15,-8.440206481472514e-15,0.0,2.8323923092189947e-16
68,PROPCOASYN_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,OAA_Pi_mc,-2.686373752130797e-16,2.686373752130797e-16,-5.372747504261595e-16,-3.760923252983117e-15,-5.372747504261595e-16,0.0,0.0,5.372747504261595e-16,0.0,5.372747504261595e-16,0.0,0.0,-5.372747504261595e-16,0.0
70,ACSERLY_RXN_c,0.0002648476525547671,0.00053802566759995,0.0007511656205052183,0.0006230575460751339,0.000605738791751425,0.000541567359986108,0.000583406007068694,0.0005785174651077481,0.0005824686234499983,0.0005899870747935267,0.0006117354892148771,0.0006548243562716263,0.0007502280884876817,0.00033163978707060856
71,ACETOOHBUTSYN_RXN_p,0.0011023390064290822,0.0022393503364460813,0.003126473486866868,0.0025932668447819435,0.002521183372455004,0.0022540914362005056,0.002428230690260225,0.0024078837835154053,0.0024243291471772173,0.002455622164517428,0.002546142602638668,0.002725485475574532,0.003122571326123749,0.001380338733778922
72,2_ISOPROPYLMALATESYN_RXN_p,0.0013027642228168926,0.0026465048262470326,0.0036949230486454437,0.003064769772180342,0.0029795802177363297,0.002663926125187773,0.0028697270527190608,0.002845680709445761,0.0028651161383699557,0.0029020987935940304,0.00300907748846946,0.0032210281471283593,0.003690311404334421,0.0016313093406363456
73,3_ISOPROPYLMALISOM_RXN_p,0.0013027642228168926,0.0026465048262470326,0.0036949230486454454,0.0030647697721803424,0.00297958021773633,0.002663926125187773,0.0028697270527190608,0.002845680709445761,0.0028651161383699557,0.0029020987935940304,0.0030090774884694604,0.00322102814712836,0.0036903114043344227,0.0016313093406363456
74,4_AMINO_BUTYRATE_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,GLUC1PADENYLTRANS_RXN_p,5.581977807857052e-17,0.0,-2.0298101119480185e-17,0.0,0.0,0.0,-3.54297760033537e-16,-1.050239788670842e-15,-1.9865981544737615e-15,0.0,8.119240447792074e-17,0.0,0.0,0.0
76,ACONITATEHYDR_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,PROTONATP_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,MALTODEXGLUCOSID_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,PGLYCDEHYDROG_RXN_p,0.004105032531432953,0.00823760967501192,0.011550955365522784,0.009589516753240015,0.009274352567248704,0.008291835860083845,0.00898241950668663,0.008857571961309438,0.008918067402561744,0.00903318099501153,0.009416166872772592,0.010075892401543928,0.011486600979478522,0.005077674323033556
80,ACETOOHBUTREDUCTOISOM_RXN_p,0.0011023390064290822,0.0022393503364460813,0.003126473486866868,0.0025932668447819435,0.002521183372455004,0.002254091436200506,0.002428230690260225,0.0024078837835154053,0.0024243291471772173,0.002455622164517428,0.002546142602638668,0.002725485475574533,0.003122571326123749,0.0013803387337789222
81,THR_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,ACSERLY_RXN_p,0.00026484765255407135,0.0005380256675979639,0.0007511656205050867,0.0006230575460755865,0.0006057387917526388,0.000541567359992276,0.0005834060070648103,0.0005785174651039421,0.0005824686234497607,0.0005899870747986401,0.0006117354892149258,0.0006548243562681218,0.0007502280884873106,0.00033163978707052486
83,Beta_Oxidation_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RXN_9661_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ACONITATEHYDR_RXN_m,0.3529040300762289,0.4852961904307612,0.7138392834917926,0.8562540338387811,0.966921432047984,1.5297992315418978,1.1164205169240096,1.148845681921344,1.1227369182877731,1.0726899310590696,0.9265004318671248,0.7808909124088114,0.6158501661524991,0.3854209755067392
86,RXN_6883_mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,H_tx,6.850966176759852,13.013818237493885,18.140841053642262,15.899098030123177,15.961529750316801,16.168297656094133,16.069778621556758,16.092015505256754,16.074533957091425,16.039145554215615,15.931643423548493,16.29104888254459,17.87147180812292,8.357438043126747
88,GLUTARYL_COA_DEHYDROG_RXN_m,-4.752528611528388e-13,-1.131022053717842e-13,1.0174473027275259e-11,6.058290701107414e-14,3.524391142278173e-14,-2.025577206026805e-13,2.457097129010581e-14,-2.6683118584227127e-15,-4.7514828158071424e-14,-2.439306735366012e-13,3.644097172082881e-16,-1.9406148158723198e-13,2.9716530454114543e-13,-2.090817859350127e-12
89,PRPPAMIDOTRANS_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,lycopene_biosynthesis_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1_PERIOD_5_PERIOD_1_PERIOD_8_RXN_c,-4.752528611528389e-13,-1.1310220537178424e-13,1.0174473027275264e-11,6.058290701107416e-14,3.5243911422781753e-14,-2.025577206026806e-13,2.457097129010582e-14,-2.6683118584227143e-15,-4.7514828158071436e-14,-2.439306735366013e-13,3.6440971720828815e-16,-1.9406148158723206e-13,2.9716530454114543e-13,-2.090817859350128e-12
92,RXN_6883_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,RXN_13202_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,RXN_9650_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DHAP_Pi_pc,0.0,0.0,6.0575899313413995e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,H_im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,CDPKIN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,H2O_pc,-0.05324720923366637,-0.08769949043005443,-0.1252080920454325,-0.102902544416785,-0.10005234719265786,1.4668940528061292,-0.09621469696259076,-0.0954084838320041,-0.0932622443490132,-0.09694105141914924,-0.10058348641806894,-0.10799293500415501,-0.1237268168515236,-0.05503988177113781
99,RXN_7703_c,0.0,-5.725365066873688e-17,3.0293844199017225e-16,-1.8536124802886235e-16,3.559515746310804e-16,4.6081568660226126e-18,-1.4659322829225955e-17,-5.744273409388808e-18,4.215848161845497e-17,-4.7088876993291015e-17,9.967028235339652e-16,0.0,0.0,-4.046280004015823e-16
100,CDPKIN_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,OAA_ISOCITRATE_mc,0.0,0.0,-0.022728172380681536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,3PGAREARR_RXN_p,0.3325965714932449,0.4398121635388107,0.6001597551004827,0.7152305480676493,0.8207442989779545,0.12757833692448756,0.9645992061830716,0.995433264559641,0.970096421895662,0.9218373002059044,0.7821129267638953,0.6481942142597236,0.5439636477389876,0.3598491113936521
103,RXN_14903_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,FGAMSYN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2_METHYL_3_HYDROXY_BUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ASN_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ISOCITRATE_DEHYDROGENASE_NAD_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1TRANSKETO_RXN_p,-0.07423706512035752,-0.08452319213916383,-0.11480785472452333,-0.15493482748350898,-0.18715236534265947,-0.14378876648664027,-0.23065296679156616,-0.2400413908151449,-0.2325589399651738,-0.2179712793765775,-0.17539790843807035,-0.13282477140985052,-0.09817215441393612,-0.07615788367462482
109,Sucrose_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ADP_pc,0.0,0.0,-9.974946478857105e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824781647512712e-15,0.0
111,RXN_9536_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,GAP_Pi_pc,-0.2663370414007441,-0.3713933894862986,-0.5078861161652489,-0.5789953498088994,-0.6517231703795826,0.0,-0.7504896612556644,-0.7724285499659613,-0.7549721858848217,-0.7215257703362992,-0.6250757508244716,-0.5337144614846814,-0.4580057197144273,-0.2936180139407529
113,3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,MAL_ISOCITRATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.054140802988230236,0.05466553396782839,0.05424188999399238,0.0,0.0,0.0,0.0,0.0
117,RXN_12541_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,sALA_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,LYS_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,IMPCYCLOHYDROLASE_RXN_p,0.00026484765255476713,0.0005380256675999502,0.0007511656205052183,0.000623057546075134,0.0006057387917514251,0.000541567359986108,0.0005834060070686941,0.0005785174651077483,0.0005824686234499984,0.0005899870747935268,0.0006117354892148771,0.0006548243562716263,0.0007502280884876823,0.0003316397870706085
121,FERREDOXIN_NITRITE_REDUCTASE_RXN_p,0.0692827203363755,0.14074461866114002,0.1965008830916577,0.16298850037670656,0.1584580074657468,0.14167110632581545,0.1526158712014372,0.15133705493757538,0.1523706566923617,0.15433744309493125,0.1600267112442944,0.17129852693571607,0.1962556297622383,0.08675518320962691
122,ASPARTATEKIN_RXN_p,0.007129413147878848,0.014483070669904369,0.02022056832468705,0.016772037125257676,0.01630583493843802,0.014578409208872729,0.015704660462376948,0.015573066185426962,0.015679427106333042,0.015881815707085804,0.01646725956622194,0.017627165392557834,0.020195330964097296,0.008927385367012397
123,RXN_9523_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,MALTODEG_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ARGINASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,3_DEHYDROQUINATE_DEHYDRATASE_RXN_p,0.004137350148978497,0.00840483407923957,0.011734426044278913,0.009733170017593695,0.009462622968789849,0.008460161062054633,0.009113748628606316,0.009037381669657243,0.009099105175220754,0.009216555586754242,0.009556301115091944,0.010229419146597588,0.011719780272662622,0.005180751685764117
127,ISOBUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,RXN_13161_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1_PERIOD_2_PERIOD_1_PERIOD_13_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,ACETALD_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,GAP_3PGA_pc,0.0,0.0,0.0,0.0,0.0,-1.4199642076409935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,HOMOSERDEHYDROG_RXN_NADP_p,0.00572643625408408,0.0116329884703618,0.016241420305560115,0.013471515740499406,0.013097056153344508,0.01170956561003977,0.012614185089056576,0.012508486874839004,0.0125939173332908,0.012756478458278306,0.013226714488722884,0.014158365753443378,0.01622114934116737,0.007170590645825543
133,TRP_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,CYTOCHROME_C_OXIDASE_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,CYTOCHROME_C_OXIDASE_RXN_mi,0.6711670002632686,0.8841393867526995,1.2486446253350991,1.5105817248126032,1.7364077508005835,1.8412279354238692,2.0417674011505627,2.1078014115573698,2.0544848171951697,1.9525387481537448,1.6539055572319543,1.3606904634558687,1.0971285008576384,0.7207956477944149
