,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
21,vlin,2.160862,3.633276,4.055919,4.075458,4.083368,4.086652,4.089067,4.088831,4.088715,4.087386,4.087406,4.080587,4.072972,4.010291,2.457714
22,v2out,4.321724,7.266553,8.111838,8.150915,8.166735,8.173305,8.178133,8.177663,8.177429,8.174771,8.174812,8.161175,8.145945,8.02058,4.915437
23,v51,2.405338,3.463203,2.939052,2.920547,2.927287,2.930177,2.932314,2.932107,2.932003,2.93083,2.930837,2.924854,2.91878,3.071877,2.701344
24,v52,2.405338,3.463205,2.939052,2.920547,2.927287,2.930177,2.932314,2.932107,2.932003,2.93083,2.930837,2.924854,2.91878,3.071879,2.701346
25,v55,1.202663,1.731597,1.469527,1.460269,1.463643,1.465089,1.466157,1.466054,1.466001,1.465415,1.465419,1.462427,1.45939,1.535666,1.350723
26,v56,1.202668,1.731603,1.469526,1.460274,1.463643,1.465089,1.466157,1.466054,1.466001,1.465415,1.465419,1.462427,1.45939,1.535941,1.350674
27,v57,1.202668,1.731603,1.469526,1.460274,1.463643,1.465089,1.466157,1.466054,1.466001,1.465415,1.465419,1.462427,1.45939,1.535941,1.350674
28,v58,0.06526039,0.06092397,0.06286683,0.06294247,0.06291487,0.06290305,0.06289431,0.06289516,0.06289559,0.06290038,0.06290035,0.06292482,0.06294971,0.06233841,0.06387881
29,v59,0.06526153,0.06092331,0.06286684,0.06294246,0.06291487,0.06290305,0.06289432,0.06289516,0.06289559,0.06290038,0.06290035,0.06292482,0.06294972,0.06233781,0.06387714
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,1.202668,1.731603,1.469526,1.460274,1.463643,1.465089,1.466157,1.466054,1.466001,1.465415,1.465419,1.462427,1.45939,1.535941,1.350673
32,vdhap_in,19.49631,17.45352,18.463,18.49835,18.48547,18.47995,18.47587,18.47627,18.47647,18.47871,18.47869,18.49012,18.50172,18.20957,18.91822
33,vgap_in,19.49631,17.45352,18.463,18.49835,18.48547,18.47995,18.47587,18.47627,18.47647,18.47871,18.47869,18.49012,18.50172,18.20957,18.91822
34,vpga_in,19.49631,17.45352,18.463,18.49835,18.48547,18.47995,18.47587,18.47627,18.47647,18.47871,18.47869,18.49012,18.50172,18.20957,18.91822
35,vpga_use,0.01184744,0.02167184,0.01416658,0.01393666,0.01399877,0.01402561,0.01404549,0.01404356,0.01404259,0.01403168,0.01403174,0.01397623,0.01392098,0.01574542,0.01452204
36,Vbf1,112.3274,190.1932,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
37,Vbf2,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
38,Vbf3,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
39,Vbf4,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
40,Vbf5,41.81284,70.30234,78.49039,78.8688,79.02185,79.0854,79.13211,79.12756,79.1253,79.09959,79.09998,78.96806,78.82072,77.60569,47.55612
41,Vbf6,70.51453,119.8909,136.0088,136.7407,137.0036,137.1126,137.1927,137.1848,137.181,137.1369,137.1376,136.9114,136.6572,134.0896,80.27553
42,Vbf7,70.51453,119.8892,136.0088,136.7407,137.0036,137.1126,137.1927,137.1848,137.181,137.1369,137.1376,136.9114,136.6572,134.0897,80.27633
43,Vbf8,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
44,Vbf9,112.328,190.1954,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.4779,211.6952,127.8323
45,Vbf10,112.3274,190.1813,214.4992,215.6111,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8795,215.4779,211.7012,127.8243
46,Vbf11,66.15477,111.8007,125.7466,126.3855,126.6297,126.7311,126.8055,126.7983,126.7947,126.7537,126.7543,126.544,126.3084,124.1635,75.27367
47,Vqi,141.0291,239.7819,272.0176,273.4813,274.0072,274.2252,274.3853,274.3697,274.362,274.2738,274.2752,273.8227,273.3145,268.1793,160.5509
48,Vipc,13511.02,22942.96,25931.22,26093.23,26176.69,26226.49,26253.01,26248.56,26248.23,26227.09,26254.56,26143.58,26070.43,25579.41,15382.79
49,Vicp,13508.11,22937.44,25922.9,26081.98,26163.05,26211.73,26237.36,26232.98,26232.71,26212.05,26239.99,26130.82,26059.81,25572.17,15379.44
50,Vinc,55.33933,105.0029,158.553,214.6945,260.48,282.1022,299.1419,297.8519,296.5621,287.5323,278.5026,243.7227,202.5055,138.0929,63.7395
51,Vinp,61.16452,116.0558,175.2428,237.2939,287.899,311.7972,330.6306,329.2048,327.7792,317.7988,307.8186,269.3778,223.8219,152.629,70.44892
52,Vdp,49.74625,96.08857,150.588,209.6042,257.7696,280.5106,298.4407,297.0849,295.7265,286.2293,276.7016,240.1425,196.7827,129.2665,57.41035
53,Vdc,49.73555,96.06548,150.5397,209.5138,257.6353,280.3527,298.2628,296.9085,295.5517,286.0651,276.548,240.0252,196.7026,129.2299,57.39786
54,Vfp,8.51194,14.45406,16.33667,16.43874,16.49132,16.52269,16.5394,16.5366,16.53638,16.52307,16.54037,16.47046,16.42437,16.11503,9.691159
55,Vfc,8.510109,14.45059,16.33143,16.43165,16.48272,16.51339,16.52954,16.52678,16.52661,16.51359,16.53119,16.46242,16.41768,16.11046,9.68905
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.490078,1.698182,2.15656,2.176119,2.175323,2.174937,2.174645,2.174673,2.174688,2.174846,2.17485,2.175641,2.176153,2.058951,1.507567
58,VgPQH2,358.2751,650.126,628.073,659.3212,618.5505,351.3756,741.6773,987.5339,652.4182,903.5942,220.0842,844.687,664.0693,639.7909,265.2176
59,Vbf12,1.638265e-07,-5.682494e-07,-3.718307e-09,1.647718e-07,-1.452302e-09,4.30807e-10,5.679087e-09,-6.68831e-10,-4.209536e-09,2.891273e-10,4.665306e-09,1.038152e-07,-1.70666e-07,-2.841039e-07,6.612407e-07
60,Vbf13,4.356689e-08,-1.561982e-07,-1.165563e-09,5.730507e-08,-5.863886e-10,1.96287e-10,2.223592e-09,-2.762257e-10,-1.87095e-09,8.054302e-11,1.969228e-09,3.842432e-08,-5.876291e-08,-8.194563e-08,1.794869e-07
61,Vbf14,-1.472092e-08,4.36707e-08,1.759429e-10,-1.831445e-08,1.698569e-10,-6.353732e-11,-3.068574e-10,5.62397e-11,4.852722e-10,1.594417e-12,-4.65283e-10,-9.49044e-09,1.905247e-08,2.522055e-08,-6.58126e-08
62,Vbf15,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.478,211.6953,127.8315
63,Vbf16,112.3274,190.1933,214.4992,215.6095,216.0255,216.198,216.3248,216.3124,216.3063,216.2365,216.2376,215.8794,215.4779,211.6953,127.8316
64,vbfn2,41.81284,70.30235,78.49039,78.8688,79.02185,79.0854,79.13211,79.12756,79.1253,79.09959,79.09998,78.96806,78.82072,77.60569,47.55612
65,VsNADPH,0.7562643,0.8647795,0.926448,0.9066234,0.9035087,0.9956283,0.8750169,0.8498976,0.8896117,0.858993,1.135207,0.87421,0.9089925,0.9208751,0.8396444
66,vA_d,22.50713,50.67556,104.3925,169.1628,222.7916,251.824,266.7794,263.4994,264.5876,252.0884,251.3326,201.7053,154.9819,81.53208,26.86819
67,vA_f,0.7702262,1.524568,2.265023,2.653403,2.850705,2.966598,2.956949,2.933427,2.959032,2.910445,3.004779,2.76684,2.587096,2.032842,0.9070973
68,vA_U,6112.907,12099.74,17976.38,21058.76,22624.64,23544.43,23467.85,23281.16,23484.38,23098.77,23847.45,21959.05,20532.51,16133.67,7199.185
69,vU_A,6031.479,11953.27,17783.04,20824.36,22357.44,23265.46,23171.59,22984.04,23190.81,22809.74,23574.84,21702.38,20306.93,15955.95,7106.361
70,vU_f,0.7599663,1.506112,2.240663,2.623869,2.817038,2.931449,2.919621,2.895989,2.922042,2.874027,2.97043,2.7345,2.558673,2.01045,0.8954015
71,vU_d,19.76247,47.03422,98.17632,160.2734,210.9305,232.5637,254.2791,253.1827,251.1199,241.6501,225.4224,192.8778,146.7725,76.4025,23.03465
72,v1,393.793,1108.332,1482.07,1721.546,1723.535,1164.957,2043.085,2571.887,1844.987,2373.62,862.2622,2161.744,1700.136,1387.071,387.0467
73,v_r1,310.1674,967.7407,1325.089,1563.809,1565.491,1006.786,1884.821,2413.632,1686.737,2215.421,704.0622,2003.808,1542.494,1231.859,291.9334
74,vS1_S2,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
75,vS2_S3,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
76,vS3_S0,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
77,vS0_S1,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
78,vz_1,1.76374,5.11648,6.875026,8.068033,8.075238,5.277847,9.672847,12.32002,8.681342,11.32816,3.762437,10.27027,7.961676,6.412989,1.673407
79,v1z_1,0.440935,1.27912,1.718757,2.017008,2.01881,1.319462,2.418212,3.080006,2.170336,2.83204,0.9406093,2.567568,1.990419,1.603247,0.4183518
80,v2z_1,0.440935,1.27912,1.718757,2.017008,2.01881,1.319462,2.418212,3.080006,2.170336,2.83204,0.9406093,2.567568,1.990419,1.603247,0.4183518
81,v3z_1,0.440935,1.27912,1.718757,2.017008,2.01881,1.319462,2.418212,3.080006,2.170336,2.83204,0.9406093,2.567568,1.990419,1.603247,0.4183518
82,v0z_1,0.440935,1.27912,1.718757,2.017008,2.01881,1.319462,2.418212,3.080006,2.170336,2.83204,0.9406093,2.567568,1.990419,1.603247,0.4183518
83,vz_2,81.86193,135.4883,150.1058,149.6696,149.9685,152.893,148.5914,145.9351,149.5693,146.871,154.4375,147.6658,149.6798,148.7984,93.4387
84,v1z_2,20.46548,33.87208,37.52644,37.41739,37.49212,38.22324,37.14784,36.48377,37.39232,36.71775,38.60938,36.91646,37.41994,37.19961,23.35968
85,v2z_2,20.46548,33.87208,37.52644,37.41739,37.49212,38.22324,37.14784,36.48377,37.39232,36.71775,38.60938,36.91646,37.41994,37.19961,23.35968
86,v3z_2,20.46548,33.87208,37.52644,37.41739,37.49212,38.22324,37.14784,36.48377,37.39232,36.71775,38.60938,36.91646,37.41994,37.19961,23.35968
87,v0z_2,20.46548,33.87208,37.52644,37.41739,37.49212,38.22324,37.14784,36.48377,37.39232,36.71775,38.60938,36.91646,37.41994,37.19961,23.35968
88,v1z,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
89,v2z,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
90,v3z,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
91,v0z,20.90642,35.1512,39.2452,39.4344,39.51093,39.5427,39.56606,39.56378,39.56265,39.54979,39.54999,39.48403,39.41036,38.80285,23.77803
92,vAB1,42.79105,71.02239,79.13368,79.40612,79.56475,80.05657,79.56615,79.44703,79.62328,79.45425,80.76793,79.36604,79.36513,78.28535,49.09436
93,vBA1,0.9782181,0.7200222,0.6432866,0.5373206,0.5428954,0.9711728,0.4340428,0.3194765,0.4979782,0.3546581,1.667948,0.3979856,0.5444157,0.6796495,1.538271
94,vAB2,67.59561,83.19652,90.65294,88.73819,89.59282,108.5884,86.38779,83.2829,88.41674,84.08681,146.5118,84.89184,88.74355,90.15938,95.18296
95,vBA2,25.78278,12.89416,12.16255,9.869388,10.57097,29.50296,7.255683,4.155345,9.291437,4.98722,67.41178,5.923786,9.922835,12.55368,47.62686
96,v3,4.618663,4.191413,3.819484,3.253549,3.26934,5.183311,2.690687,2.051772,3.030951,2.253212,7.418132,2.501873,3.294725,4.015866,6.315741
97,v_r3,0.1243965,0.08886579,0.07870643,0.06481157,0.06578164,0.1218785,0.05069834,0.03473332,0.059575,0.03960862,0.1990242,0.04549212,0.0656856,0.08320855,0.1853901
98,v3_n,38.24909,67.58841,76.29109,77.20363,77.35633,75.70921,77.96683,78.47623,77.67086,78.28967,73.68293,77.94692,77.11418,75.19653,42.52341
99,v_r3_n,0.9305216,1.389659,1.541476,1.523562,1.538036,1.685239,1.47471,1.365709,1.516937,1.40368,1.802056,1.435248,1.522512,1.523446,1.09713
100,v_pq_ox,2718.213,2445.811,2434.924,2398.37,2416.327,2631.324,2316.799,2148.772,2381.428,2208.315,2788.941,2260.488,2397.954,2432.521,2793.422
101,Ic,22.92365,43.49618,65.67865,88.93458,107.9007,116.8574,123.9159,123.3816,122.8473,119.1068,115.3663,100.9592,83.88546,57.20332,26.40332
102,Ia,104.7053,198.6717,299.9917,406.2147,492.8437,533.7542,565.9944,563.5536,561.1132,544.0282,526.9435,461.138,383.1525,261.28,120.5989
103,v2_1,81.89271,135.5352,150.1743,149.7356,150.0389,153.0142,148.6506,145.9799,149.6363,146.9199,154.6261,147.7179,149.7453,148.8643,93.49209
104,v2_2,1785.062,1775.624,2068.504,1998.787,2126.868,3582.353,1807.529,1397.737,2030.654,1512.042,5513.524,1601.583,1983.102,2004.105,2663.905
105,v2_00_1,1.698726,4.320251,4.53812,4.649317,4.405381,2.830785,5.037478,6.200822,4.575531,5.825139,1.95955,5.568869,4.684319,4.602181,1.539511
106,v2_01_1,3.631069,8.561367,9.031414,9.244562,8.785181,5.935409,9.99172,12.25554,9.108049,11.51827,4.580071,11.01287,9.30996,9.144023,3.568335
107,v2_02_1,76.56292,122.6535,136.6048,135.8417,136.8483,144.248,133.6214,127.5235,135.9527,129.5765,148.0865,131.1362,135.751,135.1181,88.38425
108,v2_00_2,37.02809,56.59891,62.50818,62.06269,62.44824,66.27408,61.25363,59.372,62.09268,59.95006,69.87192,60.37863,62.03523,61.95747,43.86586
109,v2_01_2,79.14846,112.1611,124.3989,123.4036,124.5339,138.9592,121.4951,117.345,123.6017,118.5416,163.3122,119.4034,123.2934,123.1026,101.6739
110,v2_02_2,1668.885,1606.864,1881.597,1813.32,1939.886,3377.12,1624.78,1221.02,1844.959,1333.55,5280.34,1421.801,1797.773,1819.045,2518.365
111,vr2_00_1,0.000590948,0.001685802,0.002104249,0.002106446,0.002115311,0.002170081,0.00209624,0.002055672,0.002111531,0.002068964,0.002211525,0.002077478,0.002105364,0.002061071,0.0007797016
112,vr2_01_1,0.0007071978,0.001496038,0.001826181,0.001783335,0.001804483,0.002229914,0.001724214,0.001632518,0.001776307,0.001658784,0.003039145,0.001683425,0.001783447,0.001798247,0.001145202
113,vr2_02_1,0.02948701,0.04935329,0.06459954,0.06212508,0.06649735,0.1168116,0.0553908,0.04112371,0.06314216,0.04512289,0.1833416,0.04830977,0.06160958,0.06188739,0.05092752
114,vr2_1,0.03078516,0.05253513,0.06852997,0.06601486,0.07041714,0.1212116,0.05921125,0.0448119,0.06703,0.04885064,0.1885922,0.05207067,0.0654984,0.0657467,0.05285242
115,vr2_00_2,34.23196,56.81533,63.30341,63.52116,63.64795,64.04126,63.64903,63.55373,63.69472,63.55952,64.61015,63.48904,63.4884,62.62493,39.2743
116,vr2_01_2,40.96598,50.41984,54.93811,53.77756,54.2954,65.80702,52.35303,50.47139,53.58262,50.9586,88.78925,51.44653,53.78083,54.63913,57.68489
117,vr2_02_2,1708.1,1663.317,1943.388,1873.42,2000.85,3447.227,1681.854,1271.392,1904.695,1386.196,5356.362,1476.377,1857.871,1880.427,2565.267
118,vr2_2,1783.298,1770.552,2061.629,1990.718,2118.793,3577.075,1797.856,1385.417,2021.972,1500.714,5509.761,1591.312,1975.14,1997.691,2662.226
119,vP680qU,0.2034942,0.822567,1.614979,2.69827,3.310865,2.154986,4.710929,6.168587,4.121266,5.41276,1.379586,4.076641,2.496397,1.294035,0.1847864
120,vP680qA,0.2062415,0.8326465,1.632537,2.728642,3.350434,2.180825,4.77116,6.24833,4.173436,5.481347,1.395539,4.124854,2.524129,1.308448,0.1872001
121,vU_P680,83.82917,141.4274,158.5958,160.4359,161.3546,160.3258,162.9751,164.4237,162.3719,163.6119,159.5795,162.0127,160.1378,156.5055,95.29691
122,vP680_d,0.2034943,0.822782,1.614979,2.698263,3.310865,2.154986,4.710929,6.168587,4.121266,5.41276,1.379586,4.076637,2.496394,1.294035,0.1847925
123,vP680_f,1.304591e-05,0.01343462,5.789038e-07,-2.368117e-05,-3.163831e-07,3.282362e-08,-1.096323e-06,-2.626971e-07,3.655872e-06,-1.052923e-07,3.658585e-08,2.089594e-05,5.584644e-05,-0.0002162169,-0.001247422
124,Vva,0.0,0.0,0.02040916,0.02492926,0.02316571,0.02221052,0.02148032,0.02153318,0.0215882,0.02197033,0.02238506,0.02390123,0.02509225,0.01120365,0.0
125,Vaz,0.0,0.0,0.02008152,0.05830873,0.07486859,0.08010327,0.08352118,0.08328672,0.08304054,0.08127251,0.07922272,0.06984775,0.05202435,0.004730647,0.0
126,Vza,1.57591e-11,2.55412e-11,0.02008137,0.05830867,0.07486858,0.08010327,0.08352117,0.08328669,0.08304054,0.08127253,0.0792225,0.06984772,0.05202408,0.004730777,1.014767e-11
127,Vav,3.325919e-10,5.265306e-10,0.02040894,0.0249292,0.02316569,0.02221052,0.02148031,0.02153315,0.02158819,0.02197035,0.02238485,0.02390119,0.02509195,0.01120391,2.214662e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-9.338528e-13,-3.059936e-11,-1.61922e-12,-7.360808e-12,-2.504234e-13,-1.406604e-13,-1.395525e-12,9.256714e-14,4.512013e-14,1.424372e-13,-9.471106e-13,-2.506226e-12,-2.297448e-12,3.714943e-11,1.650552e-10
132,ve2FBPase,2.728494e-14,-1.618713e-12,-1.064467e-13,-6.44031e-13,4.465201e-14,9.761263e-14,-5.744287e-14,-8.37145e-13,1.197885e-13,7.27741e-13,-8.494372e-13,-1.896657e-13,-2.154165e-13,3.340121e-12,1.952032e-11
133,ve2SBPase,-8.873012e-14,-8.558958e-12,-7.690328e-13,-3.165915e-12,-1.723834e-13,-2.2479e-14,-6.400049e-13,-3.783706e-12,7.760367e-14,2.691143e-12,-3.618698e-12,-1.134644e-12,-1.3523e-12,1.522321e-11,8.327272e-11
134,ve2PRK,-1.05523e-12,-3.303104e-11,-1.585725e-12,-7.175236e-12,-2.143868e-13,-1.374028e-13,-1.368476e-12,9.148794e-14,3.7254e-14,1.136114e-13,-9.057926e-13,-2.445985e-12,-2.060686e-12,3.639582e-11,1.621916e-10
135,ve2ATPase,-1.184636e-13,-3.716233e-12,-1.783602e-13,-8.070541e-13,-2.410505e-14,-1.545458e-14,-1.539263e-13,1.028037e-14,4.188518e-15,1.278424e-14,-1.019079e-13,-2.751214e-13,-2.317322e-13,4.093754e-12,1.824508e-11
136,ve2ATPGPP,-5.307346e-13,-2.433067e-11,-1.562137e-12,-7.086638e-12,-3.107027e-13,-1.356471e-13,-1.343305e-12,-1.892533e-12,5.733636e-14,1.461902e-12,-2.829335e-12,-2.420516e-12,-2.498201e-12,3.517099e-11,1.601032e-10
137,ve2MDH,-4.717716e-15,-1.368006e-13,-6.165722e-15,-2.778149e-14,-7.102337e-16,-5.335901e-16,-5.322809e-15,2.448129e-16,1.22542e-16,4.700016e-16,-3.668913e-15,-9.466576e-15,-7.335034e-15,1.414347e-13,6.304198e-13
138,ve2Fd,7.579293,12.28868,12.62574,12.81227,12.83387,11.70457,13.10952,13.33988,12.96796,13.26042,8.985076,13.12824,12.7908,12.75206,8.348399
139,veFd2Thio,6.886918e-11,-1.56201e-10,-7.427115e-12,-3.339513e-11,-1.118685e-12,-4.931e-13,-6.345758e-12,-6.468579e-12,4.607644e-13,5.412656e-12,-1.041001e-11,-1.144164e-11,-2.239252e-11,1.691516e-10,8.154054e-10
140,veFd2Calvin,0.8925479,1.781218,2.222074,2.151486,2.143312,2.570669,2.038999,1.951822,2.09257,1.981892,3.599801,2.031914,2.159609,2.174268,1.159364
141,ve2RuACT,-5.689965e-14,-2.590362e-12,-1.660831e-13,-7.535469e-13,-3.297553e-14,-1.442249e-14,-1.428201e-13,-1.982013e-13,6.084575e-15,1.534691e-13,-2.984179e-13,-2.573601e-13,-2.654233e-13,3.740436e-12,1.702024e-11
