,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
19,v124,2.128163,3.578558,4.04794,4.069575,4.07816,4.081536,4.084041,4.083829,4.083627,4.082352,4.080965,4.075555,2.934808,3.99303,2.416766
20,v131,2.128163,3.578558,4.04794,4.069576,4.078162,4.081536,4.084041,4.083829,4.083627,4.082352,4.080965,4.075556,2.935807,3.993031,2.416766
21,vlin,2.128163,3.578557,4.04794,4.069576,4.078162,4.081536,4.084041,4.083829,4.083626,4.082352,4.080965,4.075556,2.936472,3.993031,2.416767
22,v2out,4.256327,7.157116,8.095879,8.139151,8.156323,8.163072,8.168083,8.167657,8.167253,8.164705,8.161931,8.151111,5.87122,7.986061,4.833532
23,v51,2.371833,3.464412,2.966535,2.939324,2.945808,2.948412,2.950329,2.950167,2.950021,2.949058,2.947991,2.943818,3.136091,3.117957,2.661542
24,v52,2.371833,3.464412,2.966535,2.939324,2.945807,2.948412,2.950329,2.950167,2.950021,2.949058,2.947991,2.943819,3.135827,3.117957,2.661542
25,v55,1.185913,1.732206,1.483267,1.469661,1.472903,1.474206,1.475164,1.475076,1.475011,1.474529,1.473995,1.471844,1.567263,1.558978,1.330771
26,v56,1.185916,1.732206,1.483267,1.469662,1.472903,1.474206,1.475164,1.475084,1.475011,1.474529,1.473995,1.47191,1.567818,1.558978,1.330771
27,v57,1.185916,1.732206,1.483267,1.469662,1.472904,1.474206,1.475164,1.475084,1.475011,1.474529,1.473995,1.47191,1.567757,1.558978,1.330771
28,v58,0.0654273,0.06091945,0.06275543,0.06286566,0.06283915,0.06282877,0.06282099,0.06282166,0.06282228,0.06282615,0.06283048,0.06284746,0.06195305,0.06216106,0.06405499
29,v59,0.06542732,0.06091941,0.06275543,0.06286574,0.06283941,0.06282877,0.06282099,0.06282163,0.06282223,0.06282615,0.06283048,0.06284727,0.06213179,0.06216101,0.0640552
30,v60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,v62,1.185916,1.732206,1.483267,1.469662,1.472904,1.474206,1.475164,1.475084,1.475011,1.474529,1.473995,1.47191,1.567863,1.558978,1.330771
32,vdhap_in,19.56301,17.45118,18.41052,18.46249,18.45012,18.44513,18.44147,18.44178,18.44205,18.4439,18.44593,18.45396,18.0965,18.12114,18.99512
33,vgap_in,19.56301,17.45118,18.41052,18.46249,18.45012,18.44513,18.44147,18.44178,18.44205,18.4439,18.44593,18.45396,18.0965,18.12114,18.99512
34,vpga_in,19.56301,17.45118,18.41052,18.46249,18.45012,18.44513,18.44147,18.44178,18.44205,18.4439,18.44593,18.45396,18.0965,18.12114,18.99512
35,vpga_use,0.01156025,0.02183038,0.01448208,0.01414992,0.01420875,0.01423254,0.01425003,0.01424855,0.01424725,0.01423848,0.01422873,0.0141906,0.01884644,0.01632221,0.01414833
36,Vbf1,112.3793,190.594,217.5684,218.4006,218.5014,218.5133,218.5157,218.5142,218.5142,218.5171,218.5145,218.4913,156.1527,214.3127,127.7772
37,Vbf2,112.3793,190.594,217.5683,218.4006,218.5013,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4913,156.1535,214.3127,127.7772
38,Vbf3,112.3793,190.594,217.5683,218.4006,218.5013,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4913,156.1535,214.3127,127.7772
39,Vbf4,112.3793,190.594,217.5683,218.4006,218.5013,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4913,156.153,214.3127,127.7772
40,Vbf5,43.40922,72.97116,82.58564,83.07978,83.29586,83.38517,83.45164,83.44953,83.44463,83.40996,83.37312,83.22745,61.11344,81.448,49.2787
41,Vbf6,68.9701,117.6228,134.9827,135.3208,135.2055,135.1282,135.0641,135.0646,135.0693,135.1071,135.1414,135.2638,95.03952,132.8647,78.4985
42,Vbf7,68.9701,117.6228,134.9828,135.3208,135.2056,135.1282,135.0641,135.0646,135.0705,135.1071,135.1414,135.2638,95.03895,132.8647,78.49842
43,Vbf8,112.3793,190.594,217.5683,218.4006,218.5014,218.5133,218.5157,218.5142,218.5138,218.5171,218.5145,218.4913,156.1537,214.3127,127.7772
44,Vbf9,112.3793,190.594,217.5684,218.4004,218.9027,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4912,160.2929,214.3127,127.777
45,Vbf10,112.3789,190.594,217.5683,218.3979,219.3685,218.5133,218.5158,218.514,218.5171,218.5172,218.5145,218.4936,161.6931,214.3127,127.7771
46,Vbf11,66.86204,113.1181,128.8215,129.3908,129.5268,129.5702,129.5997,129.5982,129.5959,129.5824,129.5655,129.493,93.28437,126.9359,75.98966
47,Vqi,137.9402,235.2457,269.9654,270.6417,270.411,270.2563,270.1282,270.1293,270.1385,270.2142,270.2827,270.5277,190.0779,265.7294,156.997
48,Vipc,13516.89,22992.36,26300.41,26764.94,26478.75,26502.16,26523.74,26529.47,26518.83,26508.78,26499.8,26468.09,46703.94,25899.25,15375.2
49,Vicp,13513.99,22986.84,26292.1,26753.69,26465.11,26487.4,26508.09,26513.89,26503.31,26493.73,26485.22,26455.32,46693.3,25892.01,15371.86
50,Vinc,55.33933,105.0028,158.553,214.6944,260.48,282.1022,299.142,297.852,296.5621,287.5323,278.5026,243.7228,202.5055,138.0929,63.73955
51,Vinp,61.16452,116.0558,175.2428,237.2938,287.8989,311.7972,330.6306,329.2048,327.7791,317.7989,307.8187,269.3778,223.8218,152.629,70.44898
52,Vdp,49.74254,96.05737,150.3551,209.1797,257.5786,280.3361,298.2693,296.907,295.5551,286.051,276.5464,239.9373,183.7673,129.0648,57.41519
53,Vdc,49.73185,96.03433,150.3075,209.0918,257.4459,280.1799,298.0933,296.7326,295.3821,285.8886,276.3943,239.8216,183.7254,129.0287,57.40269
54,Vfp,8.515644,14.48519,16.56926,16.86191,16.68161,16.69636,16.70996,16.71357,16.70686,16.70053,16.69487,16.67489,29.42348,16.31653,9.686379
55,Vfc,8.513813,14.48171,16.56402,16.85482,16.67302,16.68706,16.7001,16.70375,16.69708,16.69105,16.68569,16.66685,29.41678,16.31196,9.68427
56,Vsfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,VsATP,1.488208,1.674962,2.136583,2.162159,2.161833,2.161668,2.161557,2.161567,2.161569,2.161619,2.161684,2.161949,1.542822,2.025555,1.505035
58,VgPQH2,373.7026,336.4807,1388.876,155.0507,731.4429,715.5465,708.9731,324.8964,1030.866,744.7395,550.0973,3855.497,87.50578,429.1802,416.8677
59,Vbf12,1.200598e-08,8.864052e-08,-2.332177e-08,-3.713707e-06,9.748248e-08,-2.410586e-09,2.224588e-08,1.2645e-07,3.152624e-06,7.106992e-09,9.746563e-08,1.64954e-08,-2.338971e-05,-9.98459e-09,-8.227812e-08
60,Vbf13,3.19731e-09,2.438115e-08,-7.106377e-09,-1.273089e-06,2.157952e-08,-9.365715e-10,9.525931e-09,5.270814e-08,1.328834e-06,2.676568e-09,3.960936e-08,6.168434e-09,-6.59369e-06,-2.662149e-09,-2.231363e-08
61,Vbf14,-9.272694e-10,-7.754308e-09,2.498095e-09,3.740265e-07,-6.106636e-09,1.768463e-10,-2.219592e-09,-9.315764e-09,-2.953334e-07,-5.759698e-10,-9.748511e-09,-1.734969e-09,2.408996e-06,2.291549e-09,8.283007e-09
62,Vbf15,112.3793,190.594,217.5683,218.4006,218.5013,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4913,156.1583,214.3127,127.7772
63,Vbf16,112.3793,190.594,217.5683,218.4004,218.5014,218.5133,218.5157,218.5142,218.5139,218.5171,218.5145,218.4913,156.1773,214.3127,127.7772
64,vbfn2,43.40922,72.97116,82.58564,83.07978,83.29587,83.38517,83.45164,83.44953,83.44462,83.40996,83.37311,83.22745,61.11355,81.448,49.2787
65,VsNADPH,0.6136138,0.8635035,0.7469813,1.272543,0.7571608,0.7506658,0.7448385,0.8964251,0.7075435,0.7435184,0.7892372,0.6695647,1.361472,0.8840338,0.6436388
66,vA_d,20.94351,49.26804,98.30098,173.097,217.7992,243.0725,262.9744,267.1089,257.624,249.1463,240.4793,188.5578,173.8992,78.79732,24.71792
67,vA_f,0.7170821,1.485897,2.166571,2.79066,2.821075,2.895402,2.946526,3.007233,2.912545,2.909185,2.903506,2.620836,5.568695,1.992331,0.8340201
68,vA_U,5691.128,11792.83,17195.01,22148.09,22389.48,22979.38,23385.13,23866.93,23115.44,23088.77,23043.7,20800.29,44195.99,15812.15,6619.207
69,vU_A,5608.083,11644.91,16995.48,21917.77,22117.26,22691.59,23085.06,23573.49,22814.86,22796.8,22760.14,20530.33,43992.3,15631.66,6524.16
70,vU_f,0.7066185,1.467259,2.141431,2.761639,2.786775,2.859141,2.908717,2.97026,2.874673,2.872397,2.867778,2.586821,5.54303,1.969589,0.8220441
71,vU_d,18.24608,43.57168,94.59526,149.6266,206.9274,230.8564,249.7296,244.8306,247.3613,236.9585,226.1292,184.7494,159.3247,71.9681,21.81122
72,v1,391.7627,719.23,2714.756,698.8477,1972.699,1975.329,1985.711,1130.849,2673.324,2046.225,1614.438,7966.449,759.7668,1051.339,483.9398
73,v_r1,304.9443,573.2877,2549.584,532.6881,1806.106,1808.559,1818.808,963.9497,2506.424,1879.406,1447.691,7799.994,637.5415,888.4434,385.3828
74,vS1_S2,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55673,40.724,24.63935
75,vS2_S3,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55673,40.724,24.63935
76,vS3_S0,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55673,40.724,24.63935
77,vS0_S1,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55673,40.724,24.63935
78,vz_1,1.737694,3.115075,12.94955,2.900793,9.238538,9.249878,9.300237,5.046315,12.72211,9.602211,7.454042,39.07579,3.458384,4.677351,2.161844
79,v1z_1,0.4344235,0.7787687,3.237389,0.7251984,2.309635,2.312469,2.325059,1.261579,3.180528,2.400553,1.86351,9.768947,0.8645961,1.169338,0.540461
80,v2z_1,0.4344235,0.7787687,3.237389,0.7251984,2.309635,2.312469,2.325059,1.261579,3.180528,2.400553,1.86351,9.768947,0.864596,1.169338,0.540461
81,v3z_1,0.4344235,0.7787687,3.237389,0.7251984,2.309635,2.312469,2.325059,1.261579,3.180528,2.400553,1.86351,9.768947,0.864596,1.169338,0.540461
82,v0z_1,0.4344235,0.7787687,3.237389,0.7251984,2.309635,2.312469,2.325059,1.261579,3.180528,2.400553,1.86351,9.768947,0.864596,1.169338,0.540461
83,vz_2,85.08074,142.8272,152.2217,163.2588,157.3532,157.5205,157.603,161.8527,154.1669,157.2177,159.2922,127.3791,118.7683,158.2187,96.39556
84,v1z_2,21.27018,35.70681,38.05543,40.8147,39.3383,39.38011,39.40076,40.46318,38.54172,39.30443,39.82304,31.84478,29.69208,39.55466,24.09889
85,v2z_2,21.27018,35.70681,38.05543,40.8147,39.3383,39.38011,39.40076,40.46318,38.54172,39.30443,39.82304,31.84478,29.69207,39.55466,24.09889
86,v3z_2,21.27018,35.70681,38.05543,40.8147,39.3383,39.38011,39.40076,40.46318,38.54172,39.30443,39.82304,31.84478,29.69207,39.55466,24.09889
87,v0z_2,21.27018,35.70681,38.05543,40.8147,39.3383,39.38011,39.40076,40.46318,38.54172,39.30443,39.82304,31.84478,29.69207,39.55466,24.09889
88,v1z,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55667,40.724,24.63935
89,v2z,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55667,40.724,24.63935
90,v3z,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55667,40.724,24.63935
91,v0z,21.70461,36.48558,41.29282,41.5399,41.64793,41.69258,41.72582,41.72476,41.72224,41.70498,41.68655,41.61372,30.55667,40.724,24.63935
92,vAB1,44.48476,74.58731,82.90111,86.15909,83.80384,83.89481,83.95948,84.6158,83.78582,83.89646,84.04644,83.29991,62.54106,82.60701,50.3237
93,vBA1,1.075542,1.616152,0.3154689,3.079304,0.5079783,0.5096404,0.5078447,1.166271,0.3411838,0.4865024,0.6733308,0.07246273,1.427543,1.159007,1.044998
94,vAB2,70.40157,118.4364,85.58571,221.0959,91.83844,92.13076,92.24384,120.5711,87.70607,91.47936,97.7704,83.5162,174.7301,110.2755,74.02986
95,vBA2,26.99235,45.46522,3.000071,138.0161,8.542583,8.745596,8.792208,37.12155,4.261466,8.069404,14.39729,0.2887519,113.6166,28.82749,24.75116
96,v3,5.043556,7.649085,2.083364,10.69975,3.124206,3.128941,3.116719,6.030329,2.1965,3.004802,3.959956,0.5566411,4.971055,6.186094,5.15898
97,v_r3,0.136848,0.2019005,0.03077285,0.3289613,0.05976043,0.06004574,0.05980753,0.1452575,0.03659356,0.05683137,0.08257829,0.001221174,0.1464802,0.1462141,0.1338088
98,v3_n,39.46502,67.13166,81.8053,74.72476,81.79481,81.88488,81.96448,79.35802,82.70483,82.01578,81.14964,82.89573,57.85149,77.12213,45.3252
99,v_r3_n,0.9625069,1.607685,1.272211,2.015759,1.563293,1.568611,1.569754,1.793568,1.419384,1.553795,1.653862,0.2237001,1.562998,1.714008,1.071731
100,v_pq_ox,2704.597,2694.301,1918.266,2924.472,2331.774,2337.17,2337.071,2649.575,2117.578,2315.048,2459.744,335.6849,3123.943,2593.618,2662.092
101,Ic,22.92365,43.49615,65.67868,88.93456,107.9007,116.8574,123.9159,123.3816,122.8472,119.1068,115.3663,100.9592,83.88544,57.20332,26.40334
102,Ia,104.7053,198.6716,299.9918,406.2146,492.8437,533.7542,565.9944,563.5537,561.1131,544.0283,526.9435,461.138,383.1524,261.28,120.599
103,v2_1,85.11252,142.9316,152.2578,163.5467,157.4207,157.5891,157.6724,161.9988,154.2177,157.2838,159.3806,127.3922,119.0434,158.3245,96.43285
104,v2_2,1769.634,3326.584,1073.486,7916.286,1921.051,1963.069,1982.011,4053.65,1416.486,1894.071,2494.089,500.3091,10736.29,3012.57,1826.88
105,v2_00_1,1.858241,2.76494,8.492933,1.605055,5.309711,5.215388,5.174675,2.827366,6.793019,5.371967,4.271381,13.63674,0.6015632,3.601195,2.27048
106,v2_01_1,3.949968,5.963163,16.7015,4.39385,10.52419,10.34567,10.26904,6.014775,13.41177,10.64609,8.566845,27.16311,1.831448,7.403712,4.720322
107,v2_02_1,79.30432,134.2035,127.0634,157.5478,141.5868,142.028,142.2286,153.1567,134.0129,141.2657,146.5424,86.59236,116.6104,147.3196,89.44205
108,v2_00_2,38.63599,64.3511,59.87901,77.6908,64.79597,64.96749,65.04793,70.74836,62.39372,64.69129,66.84128,53.55574,54.25381,68.52291,43.01328
109,v2_01_2,82.12652,138.7864,117.7531,212.6791,128.4298,128.8748,129.0864,150.506,123.1868,128.2044,134.0594,106.678,165.1747,140.8765,89.42452
110,v2_02_2,1648.871,3123.446,895.854,7625.916,1727.826,1769.227,1787.876,3832.396,1230.905,1701.176,2293.188,340.0754,10516.86,2803.171,1694.442
111,vr2_00_1,0.0006398222,0.001873068,0.002248075,0.002507531,0.002351457,0.002356801,0.00236007,0.002442648,0.002303816,0.002352398,0.002387577,0.001891906,0.001285344,0.002324719,0.0008263821
112,vr2_01_1,0.0007671079,0.0022532,0.001758239,0.004874745,0.001952197,0.001960734,0.001964349,0.002636808,0.001826977,0.001943195,0.002104125,0.001436983,0.002720495,0.002351033,0.0009209612
113,vr2_02_1,0.03037835,0.1002042,0.03194467,0.2805214,0.06275502,0.06429596,0.06499517,0.1410215,0.04412006,0.06175757,0.08381373,0.009766449,0.2717452,0.10114,0.03570918
114,vr2_1,0.03178528,0.1043304,0.03595098,0.2879037,0.06705867,0.0686135,0.06931959,0.146101,0.04825085,0.06605316,0.08830543,0.01309534,0.275751,0.1058157,0.03745652
115,vr2_00_2,35.58688,59.66698,66.31709,68.92256,67.03889,67.11162,67.16333,67.68821,67.02441,67.11294,67.2329,66.63516,50.02815,66.08191,40.25776
116,vr2_01_2,42.66651,71.77618,51.86716,133.9883,55.65619,55.83331,55.90182,73.0686,53.15183,55.43854,59.25104,50.61226,105.8871,66.82989,44.86525
117,vr2_02_2,1689.643,3192.025,942.3518,7710.474,1789.115,1830.874,1849.645,3907.847,1283.575,1761.918,2360.15,343.9859,10576.87,2874.981,1739.597
118,vr2_2,1767.896,3323.469,1060.536,7913.385,1911.81,1953.819,1972.71,4048.604,1403.751,1884.469,2486.634,461.2333,10732.78,3007.893,1824.72
119,vP680qU,0.1972378,0.4325899,3.29496,0.7136811,3.818279,4.157736,4.447891,2.119296,6.297836,4.428732,3.183901,17.12747,0.4826844,0.8599934,0.2597585
120,vP680qA,0.2001585,0.4380848,3.333642,0.721181,3.865275,4.210467,4.505708,2.145677,6.380807,4.485454,3.223568,17.35269,0.4849193,0.8699232,0.2635427
121,vU_P680,87.01567,146.3749,168.4662,166.8733,170.41,170.9281,171.3512,169.0183,173.1879,171.2486,169.9301,183.5824,122.706,163.756,98.81716
122,vP680_d,0.197238,0.4325894,3.29496,0.7136812,3.818281,4.157735,4.447891,2.119295,6.297836,4.428733,3.183903,17.12747,0.4826859,0.8599934,0.2597587
123,vP680_f,1.170597e-06,-2.582819e-06,-0.000287515,-9.699321e-07,-0.00121445,1.418332e-06,5.903632e-06,6.631676e-06,-0.01006614,6.542173e-08,-0.0003095402,1.558835e-05,-0.001961041,-9.456258e-09,0.0003651241
124,Vva,0.0,0.0,0.01967382,0.02499111,0.02330093,0.02234166,0.02161083,0.02166868,0.02171857,0.0221053,0.02250073,0.02402918,0.0,0.009922699,0.0
125,Vaz,0.0,0.0,0.01810145,0.05563392,0.0740304,0.07944357,0.08293869,0.08267762,0.08244921,0.08062163,0.07862147,0.06882599,0.0,0.003633901,0.0
126,Vza,2.108309e-11,1.204797e-11,0.01810128,0.05568548,0.07402975,0.07944358,0.0829387,0.08267744,0.08244923,0.0806216,0.07862144,0.06882634,4.488872e-14,0.003633974,1.259639e-11
127,Vav,4.470784e-10,2.638919e-10,0.01967356,0.02504399,0.02330081,0.02234166,0.02161083,0.02166852,0.02171856,0.02210527,0.0225007,0.02402953,1.586011e-12,0.009922858,2.69846e-10
128,Vvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Vv2ABA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,VABAdg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,ve2GAPDH,-1.10624e-11,1.878083e-11,-4.218968e-13,2.702608e-11,-7.824635e-12,2.096974e-12,-1.682419e-12,-1.917825e-12,-1.134889e-11,-1.64758e-12,-9.494581e-12,-2.976346e-13,4.771136e-13,2.278947e-11,-6.247884e-12
132,ve2FBPase,-1.127222e-12,3.244811e-12,-2.645812e-14,7.864476e-12,-6.821705e-13,4.294548e-13,6.611414e-13,-3.359957e-12,-3.334686e-12,-1.009521e-12,-8.427199e-13,-8.073182e-14,5.053777e-14,5.463917e-12,-8.703987e-13
133,ve2SBPase,-5.274189e-12,1.403065e-11,-2.965772e-13,2.285334e-11,-3.388705e-12,1.507535e-12,2.338938e-12,-1.455143e-11,-1.488181e-11,-4.716859e-12,-4.343112e-12,-2.830044e-13,2.235564e-13,2.362973e-11,-4.042145e-12
134,ve2PRK,-1.09232e-11,1.738862e-11,-3.850481e-13,2.642984e-11,-7.783594e-12,1.761147e-12,-1.88909e-12,-4.626868e-13,-6.239041e-12,-8.172152e-14,-9.300241e-12,-2.939476e-13,4.641519e-13,6.138656e-12,-6.129849e-12
135,ve2ATPase,-1.228909e-12,1.955588e-12,-4.330388e-14,2.972556e-12,-8.753645e-13,1.980172e-13,-2.124717e-13,-5.179735e-14,-7.005495e-13,-9.006188e-15,-1.0461e-12,-3.306729e-14,5.220254e-14,6.861632e-13,-6.898487e-13
136,ve2ATPGPP,-1.080455e-11,2.159659e-11,-4.724008e-13,2.543715e-11,-7.227553e-12,2.594632e-12,7.681725e-13,-1.267154e-11,-2.109172e-11,-6.017455e-12,-9.140162e-12,3.250041e-14,4.593999e-13,4.053002e-11,-6.488775e-12
137,ve2MDH,-4.239347e-14,6.319465e-14,-1.396073e-15,1.024573e-13,-3.07003e-14,5.680596e-15,-7.054822e-15,2.513885e-15,-8.93098e-15,-2.65494e-16,-3.613497e-14,-1.232087e-15,1.797174e-15,4.165776e-16,-2.355744e-14
138,ve2Fd,7.75088,12.14069,13.93778,2.623154,13.82683,13.86808,13.90527,12.59624,14.15329,13.91671,13.58229,14.39391,0.04831049,12.86374,8.73228
139,veFd2Thio,-5.147046e-11,9.388793e-11,-1.912768e-12,1.390736e-10,1.308766e-10,1.010933e-11,-1.579055e-12,-3.346059e-11,-5.735214e-11,-1.418158e-11,-4.298013e-11,-1.227816e-12,2.324355e-12,1.031105e-10,-1.442373e-10
140,veFd2Calvin,0.7542824,1.844061,1.725561,6.007317,1.76755,1.751937,1.737864,2.233239,1.644007,1.733534,1.860089,1.552949,6.981718,2.132006,0.8908062
141,ve2RuACT,-1.148469e-12,2.292044e-12,-5.016801e-14,2.705274e-12,-7.68855e-13,2.754696e-13,7.919377e-14,-1.335617e-12,-2.234961e-12,-6.366269e-13,-9.718121e-13,3.311381e-15,4.88481e-14,4.300512e-12,-6.889477e-13
