,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12
19,PYRUVATE_PROTON_mc,-0.39210636786787306,-0.5249177689520929,-0.5817467246311749,-0.6110180740883038,-0.6241157217971516,-0.5984879989673305,-0.5755248284085276,-0.5998176538322794,-0.6137231730560166,-0.5422647132297622,-0.4299584028729443,-0.3237112292805934
20,NADH_DEHYDROG_A_RXN_mi,1.1233275950102797,1.4861940141574317,1.6728839363038837,1.7933848313104317,1.8368193670909156,1.7420891159653913,1.6500317676288412,1.7492685312134484,1.8005850828838237,1.5722820621118747,1.226141814181028,0.9436751269821352
21,L_ALPHA_ALANINE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NADH_DEHYDROG_A_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ACETYL_COA_ACETYLTRANSFER_RXN_x,5.501284718837828e-14,-2.1643539680746037e-11,-2.3732701821762512e-11,-5.227450292965256e-13,1.294689751835066e-13,-3.6635221114891316e-14,-2.3160883735751535e-11,3.653968707836982e-14,-4.795633977365579e-13,-2.3336481415707664e-11,-1.7314272993827786e-13,3.750601033991362e-12
24,pTHR_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Starch_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MAL_Pi_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3431868760653988e-16
27,ALANINE_GLYOXYLATE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,RXN_9663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H_pc,0.27728154462239035,0.3207890158007952,0.3664415246061434,0.4218753806451784,0.4299182634030277,0.3938923515351047,0.3520277534033782,0.39864007480685737,0.4184897071155986,0.3228030156285635,0.28484987953983115,0.2567920149508059
30,H_mc,2.0589882269257687,3.7149390321528015,4.485758589391022,4.6922449037187155,4.733609697723061,4.656734275615358,4.406104403053498,4.666286739116701,4.718703505572909,4.033913407986352,2.539824682132084,1.2180037452044137
31,2_METHYL_3_HYDROXY_BUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,IGPSYN_RXN_p,0.00030747945015919355,0.0005414542371818419,0.0005772123978848244,0.0005345574779814312,0.0005171803954160765,0.0005470412805438649,0.0005821296826842879,0.000544147644361793,0.000524453713859813,0.0005715524611305381,0.0003821193584002515,0.00017179132830794674
34,5_METHYL_THF_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ASN_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WATER_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RXN_9652_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,FUMHYDR_RXN_m,0.36767123086992815,0.4916223519805447,0.5677566919231049,0.6183592469862355,0.6381883161654184,0.6007384351542211,0.5568029983056257,0.6033439064506396,0.6252338874054031,0.5121993218187267,0.4008364003989988,0.3091618488018299
39,RXN0_884_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,HS_pc,0.0003074794501591935,0.0005414542371818419,0.0005772123978848242,0.0005345574779814312,0.0005171803954160764,0.0005470412805438649,0.0005821296826842878,0.0005441476443617929,0.000524453713859813,0.0005715524611305383,0.00038211935840025136,0.00017179132830794672
41,FUMHYDR_RXN_c,0.0006149589003183871,0.0010829084743636836,0.0011544247957696488,0.0010691149559817824,0.001034360790832153,0.0010940825610877298,0.0011642593653685758,0.0010882952887235858,0.0010489074277197099,0.0011431049222610766,0.0007642387168005028,0.00034358265661589354
42,GLUTAMINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ALANINE_AMINOTRANSFERASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Nitrate_ec,0.08043496911930237,0.1416415140091111,0.15099565637673093,0.13983735892490168,0.13529160765983345,0.1431030544797305,0.152281991612439,0.14234609482982194,0.1371942686152728,0.14951504738704902,0.09996036735755164,0.04493968679942605
45,GLYCOGENSYN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,NITRATE_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,RXN_1841_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,ALANINE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MALSYN_RXN_x,0.0006149589004288531,0.0010829084310766466,0.0011544247483046446,0.0010691149549180432,0.0010343607910889376,0.0010940825610157652,0.0011642593190475626,0.0010882952888005212,0.0010489074267597547,0.001143104875587804,0.0007642387164526108,0.00034358266411795463
50,MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,ORNITHINE_CITRULLINE_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,RXN0_2301_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,GLT_xc,-2.058585041099571,-3.7143170915689234,-4.4851455752516936,-4.691630885045082,-4.733065639208911,-4.656105917438984,-4.405435740680954,-4.6657117047112,-4.71815109257324,-4.033256895124411,-2.5393357612835468,-1.2177564173358817
54,pGLU_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,UREASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,ALANINE_AMINOTRANSFERASE_RXN_c,-0.0028504178536443107,-0.005019427554574535,-0.005350915397513283,-0.00495549272723255,-0.0047944024613208154,-0.0050712209610605605,-0.005396499960568108,-0.005044396169253959,-0.004861828094925054,-0.005298446249521239,-0.0035423500362162953,-0.0015925521821270286
57,DIAMINOPIMEPIM_RXN_p,0.0016288102231208725,0.0028682443322067906,0.003057665957094309,0.0028317101658043658,0.002739658584749721,0.002897840586472704,0.003083714279747313,0.002882512133887492,0.00277818751812518,0.0030276835868231103,0.00202420004659895,0.0009100298338325018
58,sFUM_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,GLURS_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,ISOBUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2K_ADIPATE_mc,-5.5012847188378295e-14,2.1643539680746047e-11,2.3732701821762515e-11,5.227450292965256e-13,-1.2946897518350666e-13,3.6635221114891316e-14,2.3160883735751538e-11,-3.653968707836982e-14,4.79563397736558e-13,2.3336481415707664e-11,1.7314272993827786e-13,-3.750601033991362e-12
62,GABATRANSAM_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,GLY_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,THREDEHYD_RXN_p,0.0012797794819637155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,MANNPISOM_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ATP_pc,2.7838839886933086e-15,-8.664796749642928e-16,-7.673498089763914e-16,-1.6016935693081072e-14,7.759876576831321e-16,0.0,-1.5564659915745391e-15,0.0,-2.889297241451878e-16,3.650976110085447e-16,-5.050783460934306e-15,5.249788726491131e-16
68,PROPCOASYN_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,OAA_Pi_mc,0.0,-5.372747504261595e-16,5.372747504261595e-16,0.0,0.0,0.0,-1.6118242512784785e-15,0.0,5.3727475042615955e-15,0.0,5.372747504261595e-16,0.0
70,ACSERLY_RXN_c,0.00030747945015919355,0.0005414542371818419,0.0005772123978848242,0.0005345574779814312,0.0005171803954160765,0.0005470412805438649,0.0005821296826842879,0.0005441476443617929,0.000524453713859813,0.0005715524611305383,0.0003821193584002514,0.00017179132830794672
71,ACETOOHBUTSYN_RXN_p,0.0012797794819637155,0.0022536206006901413,0.002402451881469216,0.0022249151671655267,0.0021525889232099824,0.0022768747838749267,0.002422918420582862,0.002264830999445865,0.002182861657551296,0.0023788943041299906,0.0015904429199694251,0.000715023449645092
72,2_ISOPROPYLMALATESYN_RXN_p,0.0015124665937372196,0.002663369683245543,0.002839261189129097,0.002629445081486725,0.0025439686151306627,0.0026908518985234928,0.002863448916104769,0.002676618335735648,0.0025797454814092675,0.0028114204171389976,0.0018796142769913812,0.0008450276759145683
73,3_ISOPROPYLMALISOM_RXN_p,0.0015124665937372196,0.002663369683245543,0.002839261189129097,0.002629445081486725,0.002543968615130664,0.002690851898523493,0.002863448916104769,0.002676618335735648,0.002579745481409268,0.002811420417138998,0.0018796142769913816,0.0008450276759145683
74,4_AMINO_BUTYRATE_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,GLUC1PADENYLTRANS_RXN_p,4.1526830650013926e-17,0.0,0.0,-9.689593818336583e-17,0.0,-2.0298101119480185e-17,0.0,3.044715167922028e-17,6.090601828668711e-16,0.0,0.0,2.3092621859328753e-16
76,ACONITATEHYDR_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,PROTONATP_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,MALTODEXGLUCOSID_RXN_p,3.760512405237717e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,PGLYCDEHYDROG_RXN_p,0.0047577599566259645,0.008290103836682286,0.008787590299106867,0.00818450887650308,0.007868451638447342,0.008375646027048555,0.008912877921215503,0.008281342108474223,0.007979812046816574,0.008750932073740992,0.005900557535217647,0.0026802646795723068
80,ACETOOHBUTREDUCTOISOM_RXN_p,0.0012797794819637155,0.002253620600690142,0.002402451881469216,0.0022249151671655267,0.002152588923209983,0.0022768747838749267,0.002422918420582861,0.002264830999445865,0.002182861657551296,0.0023788943041299906,0.0015904429199694251,0.000715023449645092
81,THR_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,ACSERLY_RXN_p,0.0003074794501594355,0.0005414542371818845,0.0005772123978852242,0.0005345574779814313,0.0005171803954139233,0.0005470412805451741,0.0005821296826850427,0.0005441476443656509,0.0005244537138598131,0.0005715524611302286,0.00038211935839864485,0.0001717913283087407
83,Beta_Oxidation_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,RXN_9661_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ACONITATEHYDR_RXN_m,0.3967903684535784,0.542899536259309,0.6224202709697448,0.6689832894698859,0.687166701816518,0.6525447275872377,0.6119322575547606,0.6548761636918438,0.6749010760329129,0.5663268895092328,0.4370241396605017,0.325430953361782
86,RXN_6883_mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,H_tx,7.895032592350019,13.278081014029038,14.25747085145005,13.489929312615313,13.190752699756024,13.705294185181003,14.333744823602144,13.651033233690386,13.2998583336201,13.987711466243491,9.594623343070662,4.810768064108774
88,GLUTARYL_COA_DEHYDROG_RXN_m,5.501284718837827e-14,-2.1643539680746037e-11,-2.3732701821762512e-11,-5.227450292965254e-13,1.2946897518350658e-13,-3.663522111489131e-14,-2.3160883735751535e-11,3.6539687078369804e-14,-4.795633977365579e-13,-2.3336481415707657e-11,-1.7314272993827786e-13,3.750601033991362e-12
89,PRPPAMIDOTRANS_RXN_p,0.0,0.0,0.0,9.101964699091242e-15,0.0,0.0,0.0,0.0,4.180745065539973e-17,0.0,0.0,0.0
90,lycopene_biosynthesis_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1_PERIOD_5_PERIOD_1_PERIOD_8_RXN_c,5.5012847188378295e-14,-2.1643539680746047e-11,-2.3732701821762515e-11,-5.227450292965256e-13,1.2946897518350666e-13,-3.6635221114891316e-14,-2.3160883735751538e-11,3.653968707836982e-14,-4.79563397736558e-13,-2.3336481415707673e-11,-1.7314272993827786e-13,3.750601033991362e-12
92,RXN_6883_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,RXN_13202_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,RXN_9650_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,DHAP_Pi_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,H_im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,CDPKIN_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,H2O_pc,-0.051035235284034135,-0.0861713707076872,-0.09487707975885606,-0.1043797638064541,-0.08594846266595828,-0.08845360001937183,-0.0905176832548832,-0.091890225105131,-0.08660292383122778,-0.12120054286316655,-0.06301871737102667,-0.028331642790243826
99,RXN_7703_c,2.4708151645060934e-16,9.96761440168004e-18,5.042401775404735e-17,-2.164622997556433e-15,3.501148519977653e-16,4.778547942345263e-16,3.883121974586362e-17,-6.957112061892582e-16,2.439859729891589e-16,6.538277931128816e-17,0.0,1.1770934335395184e-17
100,CDPKIN_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,OAA_ISOCITRATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,3PGAREARR_RXN_p,0.3733936736915645,0.4912520481818146,0.5470108180732564,0.6521645558610053,0.5917129520653264,0.5661926548102965,0.538989288572371,0.5688685891195889,0.5825590771798961,0.5015522019607658,0.405984278721813,0.31085876626725056
103,RXN_14903_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,FGAMSYN_RXN_p,0.0,0.0,0.0,9.10196469909124e-15,0.0,0.0,0.0,0.0,4.180745065539974e-17,0.0,0.0,0.0
105,2_METHYL_3_HYDROXY_BUTYRYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,ASN_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,ISOCITRATE_DEHYDROGENASE_NAD_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1TRANSKETO_RXN_p,-0.08081995051781916,-0.09753079465069793,-0.11110636692527512,-0.12130033558295572,-0.12930197661458714,-0.11891159392850535,-0.1091729925905418,-0.11962099368191917,-0.12545334645280454,-0.10413326836446553,-0.08519396828466416,-0.07394894074384865
109,Sucrose_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,ADP_pc,0.0,0.0,0.0,3.030187446190828e-14,-2.1532163974308762e-15,2.734190342313379e-15,0.0,3.857951564185451e-15,0.0,0.0,0.0,0.0
111,RXN_9536_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,GAP_Pi_pc,-0.3018273316940792,-0.4099282970308844,-0.4531318234508704,-0.4823050411898703,-0.4778414437921134,-0.4636553382129811,-0.4472408545907608,-0.4654852591932783,-0.4727539071961847,-0.4145268902130752,-0.3305989320784273,-0.24171178888549436
113,3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,MAL_ISOCITRATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,RXN_12541_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,sALA_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,LYS_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,IMPCYCLOHYDROLASE_RXN_p,0.0003074794501591935,0.0005414542371818419,0.0005772123978848242,0.0005345574779905332,0.0005171803954160765,0.0005470412805438649,0.0005821296826842879,0.0005441476443617928,0.0005244537138598548,0.0005715524611305383,0.0003821193584002515,0.00017179132830794674
121,FERREDOXIN_NITRITE_REDUCTASE_RXN_p,0.08043496911930235,0.1416415140091111,0.15099565637673093,0.13983735892490165,0.13529160765983345,0.14310305447973048,0.152281991612439,0.14234609482982194,0.1371942686152728,0.14951504738704902,0.09996036735755164,0.04493968679942604
122,ASPARTATEKIN_RXN_p,0.008277015158271731,0.014575364043546356,0.015537935159674696,0.014389710745673552,0.01392193842617489,0.01472576124640724,0.01567030316338124,0.014647867681469197,0.014117728313243996,0.015385575767318856,0.010286240983049763,0.004624437271734143
123,RXN_9523_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,MALTODEG_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,ARGINASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,3_DEHYDROQUINATE_DEHYDRATASE_RXN_p,0.004803328013869792,0.008458393900267211,0.009016994401667118,0.008350655328941237,0.008079197098343122,0.00854567258468536,0.009093810370400022,0.008500469291495857,0.008192818136160471,0.008928577004164558,0.0059693245122417115,0.002683659344955383
127,ISOBUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,RXN_13161_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1_PERIOD_2_PERIOD_1_PERIOD_13_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,ACETALD_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,GAP_3PGA_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,HOMOSERDEHYDROG_RXN_NADP_p,0.006648204935150843,0.011707119711339569,0.012480269202580385,0.011558000579869195,0.01118227984142517,0.011827920659934541,0.01258658888363393,0.011765355547581707,0.011339540795118735,0.012357892180495749,0.008262040936452357,0.0037144074379016423
133,TRP_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2KETO_4METHYL_PENTANOATE_DEHYDROG_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,CYTOCHROME_C_OXIDASE_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1_PERIOD_1_PERIOD_1_PERIOD_178_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,CYTOCHROME_C_OXIDASE_RXN_mi,0.7454994129401314,0.9889081830581664,1.120320314101628,1.2058720391480728,1.2375038416282318,1.171413775559788,1.103417382955653,1.1763062188320623,1.2129094851443736,1.0422406919536324,0.8134891072899268,0.6264184878938578
138,OAA_CIT_mc,-0.024435136997948147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,SUCCINATE_COA_LIGASE_GDP_FORMING_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,RXN_5682_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,RIBULP3EPIM_RXN_p,-0.08143490941813754,-0.0986137031250616,-0.11226079172104476,-0.12236945053892767,-0.13033633740541933,-0.12000567648959308,-0.11033725195591036,-0.12070928897064274,-0.1265022538805242,-0.10527637328672658,-0.08595820700146466,-0.07429252340046454
142,2_PERIOD_3_PERIOD_1_PERIOD_180_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,pILE_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,SER_PROTON_rev_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,GGPP_biosynthesis_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,OAA_ACONITATE_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,ADPREDUCT_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,pASP_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,HOMOSERDEHYDROG_RXN_NAD_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,AICARSYN_RXN_p,0.0,0.0,0.0,9.101964699091243e-15,0.0,0.0,0.0,0.0,4.1807450655399746e-17,0.0,0.0,0.0
151,SERINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,H2O_tx,-1.0938874259172957,-1.602349341319684,-2.3088837706035825,-2.8731790615963577,-3.0689135428839696,-2.7270857330081406,-2.178960931554239,-2.7595562235520035,-2.9787929633318204,-1.7865065605892152,-1.1962688182157066,-0.9449443139335468
153,TYR_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,RXN0_5330_NADP_mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,SUCROSE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,CDPREDUCT_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,GLYCOLLATE_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
